node_id,protected_group,community_id,degree,normalized_degree,pagerank,clustering_coefficient,k_core_number,community_size,community_id_encoded,neighbor_degree_mean,neighbor_degree_max,ris_coverage_proxy
128,1,1,0.26666668,0.26666668,0.32091606,0.0,0.6,0.6320755,0.037037037,0.48979592,0.46666667,0.5
129,1,0,0.46666667,0.46666667,0.45463544,0.0,1.0,0.35849056,0.0,0.7113703,0.8,0.5
13,1,6,0.6666667,0.6666667,0.7161997,0.06666667,1.0,0.3207547,0.22222222,0.64489794,0.73333335,0.25
130,1,1,0.33333334,0.33333334,0.3167334,0.0,1.0,0.6320755,0.037037037,0.7346939,0.8,0.25
131,1,1,0.6666667,0.6666667,0.64896417,0.13333334,1.0,0.6320755,0.037037037,0.6122449,0.73333335,0.5
132,1,7,0.6,0.6,0.6785647,0.083333336,1.0,0.2735849,0.25925925,0.6712018,0.93333334,0.25
133,1,2,0.73333335,0.73333335,0.7043287,0.054545455,1.0,0.4716981,0.074074075,0.69016695,0.8666667,0.375
134,1,1,0.8,0.8,0.75868887,0.13636364,1.0,0.6320755,0.037037037,0.829932,0.93333334,0.125
135,1,0,0.53333336,0.53333336,0.5669698,0.0,1.0,0.35849056,0.0,0.6122449,0.73333335,0.25
136,1,3,0.4,0.4,0.38141203,0.0,1.0,0.1509434,0.11111111,0.707483,0.73333335,0.375
137,1,1,0.73333335,0.73333335,0.71340215,0.10909091,1.0,0.6320755,0.037037037,0.6456401,0.8,0.375
138,1,1,0.2,0.2,0.20193624,0.0,0.6,0.6320755,0.037037037,0.78911567,0.8666667,0.375
139,1,2,0.26666668,0.26666668,0.2521085,0.0,0.8,0.4716981,0.074074075,0.9183673,1.0,0.25
14,1,5,0.33333334,0.33333334,0.33827385,0.0,0.8,0.36792454,0.18518518,0.6530612,0.6666667,0.25
140,1,1,0.33333334,0.33333334,0.31501037,0.0,1.0,0.6320755,0.037037037,0.81632656,0.8666667,0.375
141,1,3,0.46666667,0.46666667,0.46892792,0.0,1.0,0.1509434,0.11111111,0.66472304,0.93333334,0.125
142,1,1,0.26666668,0.26666668,0.27004558,0.0,0.8,0.6320755,0.037037037,0.6122449,0.6,0.5
143,1,1,0.4,0.4,0.39552036,0.0,1.0,0.6320755,0.037037037,0.7210884,0.8,0.25
144,1,0,0.26666668,0.26666668,0.24896209,0.0,0.8,0.35849056,0.0,0.8367347,0.93333334,0.125
145,1,6,0.26666668,0.26666668,0.27069184,0.0,0.8,0.3207547,0.22222222,0.67346936,0.8,0.25
146,1,5,0.6,0.6,0.5727092,0.083333336,1.0,0.36792454,0.18518518,0.78004533,1.0,0.875
147,1,4,0.53333336,0.53333336,0.52184945,0.0,1.0,0.3301887,0.14814815,0.63265306,0.73333335,0.0
148,1,7,0.53333336,0.53333336,0.5293943,0.0,1.0,0.2735849,0.25925925,0.5816327,0.73333335,0.25
149,1,4,0.46666667,0.46666667,0.4555611,0.0,1.0,0.3301887,0.14814815,0.67638487,0.73333335,0.125
15,1,5,0.53333336,0.53333336,0.56904685,0.10714286,1.0,0.36792454,0.18518518,0.74489796,1.0,0.25
150,1,1,0.46666667,0.46666667,0.45963532,0.2857143,1.0,0.6320755,0.037037037,0.7113703,0.73333335,0.5
151,1,0,0.26666668,0.26666668,0.26903325,0.0,0.8,0.35849056,0.0,0.6938776,0.8,0.25
152,1,5,0.6,0.6,0.5920666,0.16666667,1.0,0.36792454,0.18518518,0.66213155,0.8,0.375
153,1,5,0.53333336,0.53333336,0.5812935,0.0,1.0,0.36792454,0.18518518,0.7653061,1.0,0.5
154,1,1,0.4,0.4,0.38312,0.0,1.0,0.6320755,0.037037037,0.6802721,0.93333334,0.5
155,1,8,0.33333334,0.33333334,0.35612744,0.0,0.8,1.0,0.2962963,0.7020408,0.8,0.125
156,1,5,0.4,0.4,0.39289513,0.0,1.0,0.36792454,0.18518518,0.5986394,0.6666667,0.125
157,1,7,0.26666668,0.26666668,0.24853334,0.0,0.8,0.2735849,0.25925925,0.8367347,0.8666667,0.75
158,1,0,0.8,0.8,0.7484342,0.09090909,1.0,0.35849056,0.0,0.78911567,0.93333334,0.5
159,1,5,0.6,0.6,0.56500363,0.0,1.0,0.36792454,0.18518518,0.8344671,1.0,1.0
16,1,1,0.4,0.4,0.3961169,0.0,1.0,0.6320755,0.037037037,0.7346939,0.8,0.125
160,1,2,0.33333334,0.33333334,0.3284863,0.0,1.0,0.4716981,0.074074075,0.6857143,0.6666667,0.25
161,1,2,0.46666667,0.46666667,0.4428283,0.14285715,1.0,0.4716981,0.074074075,0.7580175,0.73333335,0.0
162,1,1,0.6,0.6,0.56235784,0.25,1.0,0.6320755,0.037037037,0.81632656,0.8,0.25
163,1,5,0.46666667,0.46666667,0.51522905,0.0,1.0,0.36792454,0.18518518,0.6180758,0.8,0.5
164,1,0,0.6,0.6,0.61606586,0.16666667,1.0,0.35849056,0.0,0.78004533,1.0,0.125
165,1,2,0.26666668,0.26666668,0.25593564,0.0,0.8,0.4716981,0.074074075,0.6938776,1.0,0.25
166,1,0,0.73333335,0.73333335,0.70028895,0.10909091,1.0,0.35849056,0.0,0.6827458,0.93333334,0.625
167,1,2,0.8666667,0.8666667,0.8422505,0.07692308,1.0,0.4716981,0.074074075,0.69701725,1.0,0.125
168,1,3,0.33333334,0.33333334,0.32656646,0.0,1.0,0.1509434,0.11111111,0.66938776,0.73333335,0.375
169,1,2,1.0,1.0,1.0,0.057142857,1.0,0.4716981,0.074074075,0.66938776,0.8666667,0.375
17,1,5,0.33333334,0.33333334,0.3109755,0.3,1.0,0.36792454,0.18518518,0.94693875,1.0,0.5
170,1,2,0.8,0.8,0.80419844,0.18181819,1.0,0.4716981,0.074074075,0.61904764,0.93333334,0.25
171,1,5,0.4,0.4,0.38176328,0.0,1.0,0.36792454,0.18518518,0.6938776,0.8,0.25
172,1,1,0.46666667,0.46666667,0.4539168,0.14285715,1.0,0.6320755,0.037037037,0.66472304,0.8,0.0
173,1,4,0.6666667,0.6666667,0.741141,0.06666667,1.0,0.3301887,0.14814815,0.48163265,0.6666667,0.25
174,1,4,0.73333335,0.73333335,0.72277445,0.054545455,1.0,0.3301887,0.14814815,0.7050093,1.0,0.0
175,1,5,0.33333334,0.33333334,0.33124384,0.0,1.0,0.36792454,0.18518518,0.78367347,0.73333335,0.125
176,1,1,0.46666667,0.46666667,0.45336244,0.0,1.0,0.6320755,0.037037037,0.7463557,1.0,0.0
177,1,4,0.73333335,0.73333335,0.7009798,0.054545455,1.0,0.3301887,0.14814815,0.74953616,0.8,0.125
178,1,7,0.93333334,0.93333334,0.880871,0.16483517,1.0,0.2735849,0.25925925,0.80466473,0.93333334,0.25
179,1,5,0.6,0.6,0.56859684,0.083333336,1.0,0.36792454,0.18518518,0.7619048,0.8,0.5
18,1,4,0.6,0.6,0.5947292,0.0,1.0,0.3301887,0.14814815,0.63492066,0.93333334,0.25
180,1,1,0.73333335,0.73333335,0.7388605,0.10909091,1.0,0.6320755,0.037037037,0.63821894,0.8,0.375
181,1,6,0.33333334,0.33333334,0.33617684,0.0,1.0,0.3207547,0.22222222,0.8,0.8,0.125
182,1,7,0.73333335,0.73333335,0.7893396,0.0,1.0,0.2735849,0.25925925,0.6530612,0.93333334,0.375
183,1,6,0.6666667,0.6666667,0.6284582,0.0,1.0,0.3207547,0.22222222,0.75918365,0.8666667,0.125
184,1,2,0.4,0.4,0.38097987,0.2,1.0,0.4716981,0.074074075,0.78911567,1.0,0.25
185,1,1,0.4,0.4,0.39656532,0.2,1.0,0.6320755,0.037037037,0.6666667,0.8,0.375
186,1,2,0.4,0.4,0.3883771,0.0,1.0,0.4716981,0.074074075,0.7619048,0.8666667,0.125
187,1,2,0.6,0.6,0.6132028,0.0,1.0,0.4716981,0.074074075,0.74376416,0.8666667,0.0
188,1,2,0.53333336,0.53333336,0.53251743,0.0,1.0,0.4716981,0.074074075,0.6938776,1.0,0.0
189,1,0,0.53333336,0.53333336,0.6000194,0.0,1.0,0.35849056,0.0,0.6122449,0.8,0.375
19,1,6,0.6,0.6,0.58444417,0.0,1.0,0.3207547,0.22222222,0.6984127,1.0,0.5
190,1,0,0.46666667,0.46666667,0.46351328,0.14285715,1.0,0.35849056,0.0,0.6180758,0.8,0.25
191,1,6,0.26666668,0.26666668,0.27779827,0.0,0.6,0.3207547,0.22222222,0.5510204,0.6666667,0.25
192,1,5,0.26666668,0.26666668,0.26455596,0.5,0.8,0.36792454,0.18518518,0.71428573,0.6666667,0.25
193,1,2,0.6,0.6,0.56443983,0.083333336,1.0,0.4716981,0.074074075,0.77097505,0.8,0.25
194,1,5,0.46666667,0.46666667,0.449147,0.0,1.0,0.36792454,0.18518518,0.69970846,0.8,0.375
195,1,2,0.46666667,0.46666667,0.50594944,0.0,1.0,0.4716981,0.074074075,0.6530612,1.0,0.0
196,1,1,0.33333334,0.33333334,0.3309944,0.0,1.0,0.6320755,0.037037037,0.55510205,0.6,0.125
197,1,6,0.13333334,0.13333334,0.136305,0.0,0.4,0.3207547,0.22222222,0.7755102,0.8666667,0.25
198,1,7,0.46666667,0.46666667,0.47064614,0.0,1.0,0.2735849,0.25925925,0.58309036,0.6,0.5
199,1,1,0.33333334,0.33333334,0.33018392,0.0,1.0,0.6320755,0.037037037,0.6530612,0.6666667,0.25
2,1,6,0.6666667,0.6666667,0.6354864,0.13333334,1.0,0.3207547,0.22222222,0.78367347,0.93333334,0.0
20,1,1,0.46666667,0.46666667,0.4612173,0.14285715,1.0,0.6320755,0.037037037,0.6180758,0.8,0.375
200,1,0,0.46666667,0.46666667,0.49219018,0.0,1.0,0.35849056,0.0,0.58309036,0.6,0.125
201,1,1,0.93333334,0.93333334,0.8802486,0.16483517,1.0,0.6320755,0.037037037,0.78134114,0.93333334,0.125
202,1,7,0.46666667,0.46666667,0.44994447,0.2857143,1.0,0.2735849,0.25925925,0.7696793,1.0,0.125
203,1,4,0.93333334,0.93333334,0.91582704,0.032967035,1.0,0.3301887,0.14814815,0.66472304,0.8666667,0.0
204,1,2,0.6666667,0.6666667,0.64928335,0.0,1.0,0.4716981,0.074074075,0.6530612,0.8,0.25
205,1,3,0.4,0.4,0.40219116,0.0,1.0,0.1509434,0.11111111,0.6394558,0.73333335,0.25
206,1,2,0.2,0.2,0.20296533,1.0,0.6,0.4716981,0.074074075,0.78911567,0.8,0.375
207,1,4,0.73333335,0.73333335,0.69114476,0.054545455,1.0,0.3301887,0.14814815,0.742115,0.73333335,0.125
208,1,2,0.53333336,0.53333336,0.55655235,0.0,1.0,0.4716981,0.074074075,0.622449,0.8,0.125
209,1,1,0.93333334,0.93333334,0.90404135,0.032967035,1.0,0.6320755,0.037037037,0.7172012,0.8,0.875
21,1,4,0.4,0.4,0.3828718,0.0,1.0,0.3301887,0.14814815,0.8435374,0.93333334,0.25
210,1,1,0.46666667,0.46666667,0.43931064,0.0,1.0,0.6320755,0.037037037,0.7580175,0.8666667,0.375
211,1,4,0.4,0.4,0.42351198,0.0,1.0,0.3301887,0.14814815,0.707483,0.8,0.125
212,1,6,0.8,0.8,0.80021316,0.045454547,1.0,0.3207547,0.22222222,0.5986394,0.8,0.25
213,1,2,0.46666667,0.46666667,0.4359277,0.14285715,1.0,0.4716981,0.074074075,0.86297375,0.93333334,0.5
214,1,1,0.46666667,0.46666667,0.44349098,0.2857143,1.0,0.6320755,0.037037037,0.72303206,0.8666667,0.375
215,1,1,0.53333336,0.53333336,0.5598971,0.0,1.0,0.6320755,0.037037037,0.5816327,0.8,0.125
216,1,5,0.73333335,0.73333335,0.7063836,0.054545455,1.0,0.36792454,0.18518518,0.69016695,0.8,0.125
217,1,1,0.6666667,0.6666667,0.69378567,0.06666667,1.0,0.6320755,0.037037037,0.60408163,1.0,0.625
218,1,4,0.26666668,0.26666668,0.2533291,0.0,0.8,0.3301887,0.14814815,0.8979592,0.93333334,0.0
219,1,2,0.4,0.4,0.3877085,0.0,1.0,0.4716981,0.074074075,0.7210884,1.0,0.25
22,1,1,0.73333335,0.73333335,0.71948534,0.16363636,1.0,0.6320755,0.037037037,0.75695735,0.93333334,0.375
220,1,3,0.6,0.6,0.5643386,0.0,1.0,0.1509434,0.11111111,0.78004533,0.93333334,0.5
221,1,4,0.46666667,0.46666667,0.50515753,0.0,1.0,0.3301887,0.14814815,0.69970846,0.93333334,0.5
222,1,1,0.8,0.8,0.7768577,0.045454547,1.0,0.6320755,0.037037037,0.7346939,1.0,0.25
223,1,4,0.6,0.6,0.5732544,0.0,1.0,0.3301887,0.14814815,0.7165533,0.93333334,0.5
224,1,4,0.6666667,0.6666667,0.6410149,0.06666667,1.0,0.3301887,0.14814815,0.7346939,0.8666667,0.5
225,1,0,0.46666667,0.46666667,0.44887823,0.0,1.0,0.35849056,0.0,0.7113703,0.8666667,0.5
226,1,7,0.46666667,0.46666667,0.44784707,0.0,1.0,0.2735849,0.25925925,0.8862974,1.0,0.625
227,1,6,0.33333334,0.33333334,0.33137223,0.0,1.0,0.3207547,0.22222222,0.55510205,0.46666667,0.25
228,1,1,0.33333334,0.33333334,0.32679975,0.6,0.8,0.6320755,0.037037037,0.83265305,1.0,0.25
229,1,3,0.6,0.6,0.60275096,0.083333336,1.0,0.1509434,0.11111111,0.707483,1.0,0.625
23,1,1,0.6,0.6,0.56371266,0.16666667,1.0,0.6320755,0.037037037,0.79818594,0.93333334,0.125
230,1,1,0.46666667,0.46666667,0.46098,0.0,1.0,0.6320755,0.037037037,0.8279883,0.93333334,0.125
231,1,2,0.53333336,0.53333336,0.56280816,0.10714286,1.0,0.4716981,0.074074075,0.7653061,0.8666667,0.5
232,1,0,0.33333334,0.33333334,0.30737388,0.0,1.0,0.35849056,0.0,0.94693875,1.0,0.0
233,1,0,0.26666668,0.26666668,0.2647494,0.0,0.8,0.35849056,0.0,0.6938776,0.8,0.375
234,1,1,0.4,0.4,0.3911654,0.0,1.0,0.6320755,0.037037037,0.6802721,0.73333335,0.375
235,1,2,0.8,0.8,0.87442255,0.045454547,1.0,0.4716981,0.074074075,0.67346936,0.8666667,0.375
236,1,0,0.73333335,0.73333335,0.7362709,0.0,1.0,0.35849056,0.0,0.69016695,0.8666667,0.125
237,1,4,0.53333336,0.53333336,0.5271605,0.0,1.0,0.3301887,0.14814815,0.67346936,0.8,0.375
238,1,2,0.46666667,0.46666667,0.4875603,0.0,1.0,0.4716981,0.074074075,0.58309036,0.8,0.125
239,1,0,0.53333336,0.53333336,0.5243373,0.10714286,1.0,0.35849056,0.0,0.68367344,0.8666667,0.375
24,1,2,0.46666667,0.46666667,0.4624334,0.0,1.0,0.4716981,0.074074075,0.6180758,0.6666667,0.375
240,1,5,0.46666667,0.46666667,0.46489123,0.14285715,1.0,0.36792454,0.18518518,0.66472304,0.8666667,0.375
241,1,6,0.4,0.4,0.39453572,0.0,1.0,0.3207547,0.22222222,0.6802721,0.8,0.375
242,1,2,0.4,0.4,0.40216756,0.0,1.0,0.4716981,0.074074075,0.6394558,0.73333335,0.375
243,1,2,0.53333336,0.53333336,0.536297,0.0,1.0,0.4716981,0.074074075,0.6122449,0.73333335,0.25
244,1,1,0.4,0.4,0.42906258,0.0,1.0,0.6320755,0.037037037,0.7755102,0.8666667,0.25
245,1,2,0.4,0.4,0.3956332,0.0,1.0,0.4716981,0.074074075,0.6122449,0.73333335,0.25
246,1,1,0.46666667,0.46666667,0.4600357,0.14285715,1.0,0.6320755,0.037037037,0.7580175,0.8,0.625
247,1,6,0.4,0.4,0.45639235,0.0,0.8,0.3207547,0.22222222,0.5986394,0.6666667,0.25
248,1,7,0.8666667,0.8666667,0.80766845,0.26923078,1.0,0.2735849,0.25925925,0.76609105,0.93333334,0.375
249,1,2,0.53333336,0.53333336,0.53632,0.0,1.0,0.4716981,0.074074075,0.71428573,1.0,0.5
25,1,5,0.4,0.4,0.37638864,0.0,1.0,0.36792454,0.18518518,0.8979592,1.0,0.0
250,1,7,0.4,0.4,0.39493176,0.0,1.0,0.2735849,0.25925925,0.6394558,0.6666667,0.25
251,1,3,0.93333334,0.93333334,0.9016777,0.06593407,1.0,0.1509434,0.11111111,0.69970846,1.0,0.625
252,1,2,0.6,0.6,0.6177762,0.083333336,1.0,0.4716981,0.074074075,0.74376416,0.93333334,0.25
253,1,7,0.26666668,0.26666668,0.26919177,0.0,0.8,0.2735849,0.25925925,0.81632656,0.93333334,0.5
254,1,6,0.73333335,0.73333335,0.71748453,0.10909091,1.0,0.3207547,0.22222222,0.66790354,0.8,0.125
255,1,1,0.2,0.2,0.21781586,0.0,0.6,0.6320755,0.037037037,0.5986394,0.73333335,0.5
256,1,4,0.4,0.4,0.39237177,0.0,1.0,0.3301887,0.14814815,0.707483,0.93333334,0.375
257,1,5,0.6,0.6,0.5720943,0.16666667,1.0,0.36792454,0.18518518,0.74376416,0.8,0.25
258,1,1,0.33333334,0.33333334,0.3324112,0.0,0.8,0.6320755,0.037037037,0.6530612,0.93333334,0.25
259,1,2,0.6,0.6,0.5818371,0.083333336,1.0,0.4716981,0.074074075,0.707483,0.93333334,0.25
26,1,7,0.6,0.6,0.67396045,0.0,1.0,0.2735849,0.25925925,0.48979592,0.6666667,0.0
260,1,2,0.6666667,0.6666667,0.63967985,0.0,1.0,0.4716981,0.074074075,0.7755102,0.8666667,0.625
261,1,1,0.26666668,0.26666668,0.27573454,0.0,0.8,0.6320755,0.037037037,0.5714286,0.6666667,0.0
262,1,1,0.33333334,0.33333334,0.3204581,0.0,1.0,0.6320755,0.037037037,0.7346939,1.0,0.25
263,1,5,0.6,0.6,0.60289294,0.16666667,1.0,0.36792454,0.18518518,0.707483,1.0,0.125
264,1,0,0.8666667,0.8666667,0.8251791,0.15384616,1.0,0.35849056,0.0,0.8100471,1.0,0.375
265,1,2,0.8666667,0.8666667,0.8098888,0.0,1.0,0.4716981,0.074074075,0.81632656,1.0,0.25
266,1,5,0.53333336,0.53333336,0.54145515,0.0,1.0,0.36792454,0.18518518,0.67346936,0.8,0.25
267,1,7,0.6666667,0.6666667,0.6375642,0.06666667,1.0,0.2735849,0.25925925,0.81632656,1.0,0.0
268,1,4,0.46666667,0.46666667,0.6527953,0.0,0.8,0.3301887,0.14814815,0.39650145,0.53333336,0.25
269,1,5,1.0,1.0,0.9772468,0.028571429,1.0,0.36792454,0.18518518,0.6204082,0.8,0.375
27,1,1,0.4,0.4,0.39824757,0.0,1.0,0.6320755,0.037037037,0.5714286,0.73333335,0.375
270,1,1,0.6666667,0.6666667,0.63526714,0.06666667,1.0,0.6320755,0.037037037,0.75918365,0.93333334,0.125
271,1,1,0.6,0.6,0.56051886,0.0,1.0,0.6320755,0.037037037,0.8526077,0.93333334,0.125
272,1,4,0.53333336,0.53333336,0.54029673,0.0,1.0,0.3301887,0.14814815,0.7244898,0.93333334,0.0
273,1,1,0.46666667,0.46666667,0.43483338,0.42857143,1.0,0.6320755,0.037037037,0.86297375,0.93333334,0.5
274,1,5,0.4,0.4,0.37198007,0.0,1.0,0.36792454,0.18518518,0.8435374,0.8,0.375
275,1,5,0.46666667,0.46666667,0.47157487,0.0,1.0,0.36792454,0.18518518,0.58309036,0.6666667,0.0
276,1,2,0.4,0.4,0.38702077,0.0,1.0,0.4716981,0.074074075,0.6802721,0.8666667,0.25
277,1,6,0.8666667,0.8666667,0.87146515,0.07692308,1.0,0.3207547,0.22222222,0.61538464,0.8,0.25
278,1,2,0.13333334,0.13333334,0.13382618,0.0,0.4,0.4716981,0.074074075,0.7346939,0.6666667,0.5
279,1,3,0.26666668,0.26666668,0.2600347,0.0,0.8,0.1509434,0.11111111,0.7755102,0.93333334,0.25
28,1,4,0.8,0.8,0.7595391,0.09090909,1.0,0.3301887,0.14814815,0.7823129,0.93333334,0.25
280,1,2,0.33333334,0.33333334,0.35046962,0.0,0.8,0.4716981,0.074074075,0.6530612,0.8,0.5
281,1,1,0.33333334,0.33333334,0.31397718,0.0,1.0,0.6320755,0.037037037,0.86530614,0.93333334,0.0
282,1,7,0.33333334,0.33333334,0.33998218,0.0,0.8,0.2735849,0.25925925,0.6204082,0.8666667,0.125
283,1,1,0.4,0.4,0.37898275,0.0,1.0,0.6320755,0.037037037,0.8435374,0.93333334,0.125
284,1,3,0.33333334,0.33333334,0.32894352,0.0,1.0,0.1509434,0.11111111,0.60408163,0.6666667,0.0
285,1,3,0.46666667,0.46666667,0.45102787,0.0,1.0,0.1509434,0.11111111,0.69970846,0.93333334,0.75
286,1,1,0.4,0.4,0.4900675,0.2,0.8,0.6320755,0.037037037,0.6258503,0.8666667,0.375
287,1,4,0.8,0.8,0.80249316,0.0,1.0,0.3301887,0.14814815,0.61904764,0.8666667,0.25
288,1,4,0.26666668,0.26666668,0.26395944,0.0,0.8,0.3301887,0.14814815,0.6122449,0.6,0.5
289,1,0,0.6,0.6,0.5956948,0.083333336,1.0,0.35849056,0.0,0.6893424,0.8666667,0.25
29,1,2,0.8,0.8,0.76201534,0.045454547,1.0,0.4716981,0.074074075,0.79591835,1.0,0.375
290,1,0,0.8,0.8,0.77607775,0.045454547,1.0,0.35849056,0.0,0.70068026,0.93333334,0.5
291,1,0,0.93333334,0.93333334,0.8616982,0.13186814,1.0,0.35849056,0.0,0.83965015,1.0,0.25
292,1,2,1.0,1.0,0.93896055,0.14285715,1.0,0.4716981,0.074074075,0.83265305,0.93333334,0.875
293,1,6,0.6666667,0.6666667,0.67773634,0.13333334,1.0,0.3207547,0.22222222,0.7346939,0.8666667,0.375
294,1,4,0.6,0.6,0.55897117,0.16666667,1.0,0.3301887,0.14814815,0.8344671,0.8666667,0.0
295,1,5,0.53333336,0.53333336,0.51623267,0.0,1.0,0.36792454,0.18518518,0.75510204,0.8666667,0.25
296,1,5,0.53333336,0.53333336,0.5071687,0.10714286,1.0,0.36792454,0.18518518,0.81632656,1.0,0.125
297,1,7,0.2,0.2,0.20258006,0.0,0.6,0.2735849,0.25925925,0.707483,0.8,0.25
298,1,1,0.53333336,0.53333336,0.58613217,0.0,1.0,0.6320755,0.037037037,0.5714286,0.8666667,0.125
299,1,2,0.06666667,0.06666667,0.068473026,0.0,0.2,0.4716981,0.074074075,0.6530612,0.53333336,0.375
3,1,5,0.6,0.6,0.57357234,0.083333336,1.0,0.36792454,0.18518518,0.77097505,0.8666667,0.0
30,1,0,0.33333334,0.33333334,0.349533,0.3,0.8,0.35849056,0.0,0.66938776,0.8,0.25
300,1,0,0.26666668,0.26666668,0.25780794,0.0,0.8,0.35849056,0.0,0.67346936,0.73333335,0.625
301,0,4,0.13333334,0.13333334,0.21695107,0.0,0.4,0.3301887,0.14814815,0.40816328,0.46666667,0.375
302,0,8,0.2,0.2,0.3378216,0.0,0.4,1.0,0.2962963,0.3265306,0.33333334,0.25
303,0,8,0.33333334,0.33333334,0.45643884,0.0,0.6,1.0,0.2962963,0.5387755,0.6,0.0
304,0,9,0.06666667,0.06666667,0.46350268,0.0,0.2,0.009433962,0.33333334,0.08163265,0.06666667,0.125
305,0,8,0.06666667,0.06666667,0.11737705,0.0,0.2,1.0,0.2962963,0.3265306,0.26666668,0.375
306,0,8,0.33333334,0.33333334,0.472994,0.0,0.6,1.0,0.2962963,0.47346938,0.73333335,0.125
307,0,8,0.4,0.4,0.6265187,0.2,0.6,1.0,0.2962963,0.40816328,0.4,0.5
308,0,8,0.2,0.2,0.33946827,0.0,0.4,1.0,0.2962963,0.40816328,0.4,0.125
309,0,8,0.26666668,0.26666668,0.4226101,0.0,0.6,1.0,0.2962963,0.42857143,0.46666667,0.25
31,1,5,0.6,0.6,0.5935549,0.083333336,1.0,0.36792454,0.18518518,0.707483,0.73333335,0.5
310,0,8,0.33333334,0.33333334,0.47523934,0.0,0.6,1.0,0.2962963,0.47346938,0.73333335,0.0
311,0,8,0.26666668,0.26666668,0.4887538,0.0,0.6,1.0,0.2962963,0.3877551,0.46666667,0.5
