node_id,cluster_id
15447927,24
15448175,4
15450146,77
15453188,35
15453466,3
15461382,16
15465681,24
15466457,31
15467616,15
15467653,65
15468731,51
15468968,35
15469032,20
15473329,17
15473834,35
15480002,13
15481749,60
15483913,8
15487691,78
15489180,25
15490016,46
15494593,42
15495146,21
15495322,38
15495464,44
15496979,84
15497454,31
15498363,60
15498654,12
15499069,11
15501729,67
15513388,31
15516881,3
15520859,5
15521862,17
15527430,51
15527979,11
15531489,5
15546710,82
15549156,60
15557309,13
15559118,11
15567045,38
15570842,15
15572221,62
15574629,65
15577501,21
15582892,1
15585410,29
15585556,25
15592470,33
15592537,4
15594403,38
15594511,25
15595551,24
15595652,28
15605407,39
15608670,11
15610416,33
15610769,21
15613327,70
15619695,24
15621083,13
15622705,73
15636498,62
1564111,24
1565151,54
15655753,60
15658445,5
15664977,29
15669653,38
15723890,41
15728729,38
15730606,69
15739621,5
15739897,28
15741724,23
15744478,15
15745126,55
15745159,3
15746569,60
15750726,17
15751768,48
15755677,59
15755923,33
15755973,36
15757811,68
15758330,17
15760559,57
15765833,15
15769442,12
15770608,5
15773440,11
15777354,12
15777389,6
15779986,30
15782326,30
15785068,54
15788707,47
15791504,18
15791939,63
15792031,86
15792641,43
15793783,33
15798850,25
15802312,50
15806134,24
15808140,60
15809173,15
15809321,84
15809746,14
15811110,46
15811621,55
15814139,39
15823113,52
15825711,11
15830237,18
15830701,39
15834295,72
15834790,6
15837380,60
15838767,65
15840187,43
15840874,60
15842013,56
15844409,14
15844557,2
15846682,22
15846704,19
15847834,21
1584901,65
15852053,32
15853001,61
15854271,21
15858295,36
15858376,14
15858413,30
15861560,13
15862005,34
15863862,65
15865288,42
15870683,41
15872224,35
15872418,20
15878694,13
15880652,5
15883349,50
1588551,30
15888299,65
15893411,7
15898829,35
15900173,5
15904572,77
15904829,42
15906167,24
15906181,63
15907414,87
15911001,37
15911231,13
15912438,14
15914129,26
15915972,47
15916174,53
15917850,20
15921624,39
15925598,55
15929023,12
15936819,53
15940236,2
15940603,15
15940891,36
15941343,74
15947833,5
15949665,33
15953354,26
15954487,52
15957148,32
15964263,57
15969841,33
15970379,0
15974947,55
15978226,61
15978412,88
15980543,30
15983683,9
15984635,36
15997671,63
15997827,18
15998006,13
16001456,53
16004411,89
16010382,28
16014498,9
16016397,35
16022080,6
16034907,70
16040695,35
16042401,19
16045488,36
16045504,65
16045666,59
16047907,3
16050772,0
1605141,33
16052393,18
16054649,76
16062445,77
16077875,0
16078680,5
16081847,21
16083146,7
16085807,35
16090188,21
16090877,81
16092470,44
16095075,33
16096104,60
16099100,5
16102437,64
16116251,22
16117890,33
16127606,11
16134117,24
16134672,46
16145074,5
16146535,74
16148335,0
16150352,15
16152223,17
16153327,39
16156062,19
16158468,12
16158546,16
16166839,52
16168272,19
16168407,32
16170886,17
16175266,30
1618581,35
16186643,73
16186782,71
16188243,24
16189104,60
16190433,52
16194172,34
16209040,19
16213363,5
16213727,17
16214306,50
16214599,21
16217220,54
16217319,56
16220573,68
16227947,22
16231946,42
16236786,75
16244531,28
16246096,84
16249208,16
16251682,65
16254381,7
16257494,31
16261754,52
16269833,30
16273731,70
16286974,2
16287203,11
16295357,27
16301912,25
16303345,28
16304657,21
16304739,13
16306595,74
16308740,33
16316851,70
16322274,60
16333340,13
16335288,86
16338900,24
16339549,35
16340098,5
16344649,12
16347512,9
16350797,50
16351122,43
16355091,31
16356533,36
16356717,2
16357565,65
16359962,13
16365445,66
16365985,16
16366947,27
16374987,24
16380856,22
16394063,84
16394309,13
16394517,56
16395784,56
16396652,36
16397377,36
16399227,25
16403341,71
16404717,2
16406458,29
16410165,54
16410966,15
16411682,5
16412744,10
16420606,90
16424513,12
16426613,28
16428853,5
16428901,56
16431844,26
16433223,56
16435224,54
16437938,33
16439625,18
16439879,51
16440473,11
16440855,36
16444797,16
16447060,89
16451087,33
16452021,11
16452950,56
16454768,73
16460562,48
16460745,48
16462841,65
16462880,82
16463885,39
16464939,15
16477216,25
16487708,71
16489432,47
16490278,33
16494857,72
16499533,9
16499557,13
16505673,35
16510377,56
16511202,12
16515024,39
16516106,63
16516483,4
16517592,6
16519098,63
16521778,48
16530997,24
16531797,13
16537567,21
16541717,13
16541786,15
16543625,12
16547885,5
16548023,53
16549857,52
16552022,62
16552311,35
16561129,41
16561591,67
16572534,35
16572778,18
16573966,13
16575742,44
16575853,47
16579031,35
16579074,46
16585828,65
16586626,30
16593654,60
16594644,30
16594962,37
16598002,15
16601276,54
16603948,12
16607015,65
16611179,38
16617884,5
16618029,28
16619381,43
16628874,53
16636746,53
16636919,65
16639670,21
16645520,71
16646201,59
16649779,33
16652658,38
16661603,87
16667356,39
16670897,39
1668011,71
16698800,19
16730276,11
16743661,29
16780257,38
16782103,60
16782107,30
16783192,30
16784574,13
16787980,59
16788703,90
16788710,65
16796298,60
16796683,21
16813674,34
16819281,5
16822115,15
16830375,16
16831357,24
16834699,24
16839438,35
16845153,82
16850092,5
16851290,30
16852922,12
16855827,87
16858294,6
16861860,6
16871327,5
16871663,0
16874180,0
16880649,65
16884008,13
16884022,38
16899287,3
16908192,47
16917389,30
16918618,72
16925295,6
16926826,15
16928036,35
16930883,4
16931885,34
16933135,13
16936384,36
16940704,53
16942880,61
16943465,65
16945142,33
16945563,5
16946002,56
16954507,21
16956110,56
16958365,16
16958590,36
16965701,55
16968979,24
16971414,13
16979008,3
16980497,13
16986733,11
16988925,29
16988986,12
16991700,11
16994507,55
17006804,22
17022135,13
17028863,53
17044292,74
17044330,24
17059192,14
17071990,6
17083813,6
17084975,21
1708661,53
17090151,44
17100370,53
17100782,33
17105161,15
17105262,12
17107079,55
17112369,3
17112843,35
17115414,22
17120553,31
17120614,30
17129863,6
17135182,22
17138727,43
17150049,22
17156411,54
17164436,18
17173775,85
17173819,77
17176166,81
17176836,35
17191474,17
17201112,10
17204571,35
17208441,52
17221081,18
17221781,51
17221943,5
17223468,63
17234887,43
17235460,35
17235677,65
17238240,56
17239031,15
17239946,56
17240550,54
17240635,13
17245450,52
17248244,70
17250640,14
17258003,18
17264531,12
17266270,50
17266551,69
17275103,43
17282551,43
17285878,70
17291344,27
17292603,30
17297261,74
17300462,11
17303568,44
17305642,34
17313956,5
17316916,17
17322769,33
17323772,82
17324503,24
17326261,12
17335211,24
17340590,77
17349165,47
17350393,60
17353001,60
17354054,52
17354468,74
17357985,5
17359791,57
17365848,29
17384357,38
17388280,33
17393514,55
17398289,13
17402349,59
17404895,36
17416766,16
17422097,37
17424632,47
17427120,60
17431643,70
17437053,12
17444939,53
17451602,56
17451621,51
17463636,34
17465796,74
17469640,28
17473799,25
17477554,3
17478702,4
17480824,63
17481122,15
17481888,4
17486893,91
17489909,60
17490827,87
17491510,36
17492541,87
17497582,70
17498138,26
17498731,38
17503213,39
17513262,4
17514047,63
17514705,62
17515749,17
17524742,84
17526658,35
17528783,3
17530043,33
17537187,77
17540560,60
17540746,51
17542666,46
175473,5
17547378,77
17548348,26
17548763,3
17550920,23
17553103,5
17553191,50
17553397,57
17556659,38
17558182,76
17560937,2
17563020,24
17565891,19
17565994,9
1756621,33
17567609,46
17570154,60
17575531,6
17582384,21
17586622,78
17589906,30
1759181,23
17594136,2
17602194,38
17617518,43
17624589,7
17627045,33
17630489,63
17644635,6
17645505,68
17657810,36
17658075,62
17660333,6
17668238,6
17673099,40
17676511,21
17697991,57
17708309,6
17713109,20
17718867,65
17719459,47
17746464,28
17826349,67
17827249,4
17829189,9
17831577,65
17836849,15
17850012,92
17850268,40
17856365,4
17860158,65
17862286,82
17862883,70
17864134,13
17864472,48
17866516,39
17877831,13
17881987,59
17885419,79
17886496,87
17887849,70
17888209,3
17900812,54
17902979,93
17909423,70
17912672,27
17918441,54
17924186,31
17929500,24
17931722,14
17934423,32
17943996,72
17948234,12
17955306,65
17955640,21
17956232,60
17961577,38
17962349,55
17963120,35
17971670,1
17973137,11
17974216,6
17978915,23
17987925,44
17993853,5
18000551,17
18003414,21
18006637,29
18010581,17
18013276,5
18014005,22
18024506,15
18027230,69
18031789,57
18033114,32
18034865,28
18037238,53
18044059,78
18045976,29
18046425,35
18047199,84
18049260,13
18050213,30
18050805,39
18059285,18
18064251,48
18065267,87
18067465,5
18070682,55
18071286,41
18079672,84
18083070,41
18096326,3
18102660,10
18112363,28
18112998,13
18116560,33
18117244,87
18119760,53
18120477,71
18128517,36
18132782,33
18132880,7
18134710,29
18139029,18
18141609,3
18149185,6
18156509,69
18156806,13
18162730,62
18166634,42
18179554,72
18183543,71
18190568,70
18194029,37
18197944,38
18197971,56
18198300,63
18199717,16
18201948,35
18202775,33
18208795,80
18211716,30
18216488,43
18217662,35
18218255,53
18220568,27
18221018,76
18225076,11
18226553,30
18229080,36
18229692,12
18240461,30
18242426,7
182563,15
18257868,84
18261996,28
18262909,11
18263331,13
18267236,52
18273175,29
18278088,56
18279690,70
18279744,83
18280014,13
18288362,36
18294221,12
18301693,16
18311970,65
18317966,31
18326035,41
18327631,47
18331325,24
1833431,24
18335602,72
18336787,31
18338903,65
18343473,36
18349132,21
18350445,24
18352189,48
18353496,80
18354470,6
18360110,0
18361955,56
18362842,35
18366220,13
18380360,38
18382715,60
18390476,24
18392870,35
18398842,1
18402562,43
18403763,60
18405034,9
18413484,41
18413922,41
18416284,11
18419709,60
18441690,13
18444724,14
18446235,13
18448748,44
18454132,2
18454167,5
18462658,52
18470677,35
18475357,24
18479406,22
18481392,13
18485036,2
18490620,46
18503945,39
18506582,21
18516935,54
18521819,84
18529500,11
18531868,13
18532459,37
18535985,54
18536192,60
18551792,51
18551889,12
18552677,28
18555730,30
18555743,60
18559873,77
18567925,35
18581150,24
18581294,0
18581681,53
18582171,15
18584267,60
18585448,71
18586159,48
18589172,69
18593382,52
18594226,22
18595063,21
18602421,68
18606802,48
18608117,35
18610863,55
18617401,15
18619137,18
18619708,11
18623167,50
18624195,39
18628195,30
18629050,15
18635869,53
18636844,30
18637875,54
18638637,35
18645243,52
18652644,63
18652948,28
18653078,48
18657917,6
18659105,44
1865971,50
18660521,81
18668930,60
18675144,9
18675238,5
18676090,11
18677238,5
18693436,57
18695536,28
18709845,5
18716273,61
18717493,4
18717494,56
18718930,32
18721173,81
18725918,43
18726713,18
18734728,31
18741333,36
18741505,6
18745797,48
18746965,33
18760928,59
18762666,21
18762748,7
18775043,55
18781217,18
18797739,15
18817130,59
18826341,18
18843449,22
18882655,44
18886013,35
18888190,62
18895320,30
18897854,39
18906662,55
18907487,25
18908187,72
18908676,73
18912014,28
18916680,57
18923296,53
18925783,69
18940999,15
18943482,13
18950167,70
18952281,74
18953636,6
18954398,71
18956041,3
18959428,53
18961908,53
18968381,7
18970302,35
18971863,53
18975155,59
18978733,18
18982304,87
18983688,53
18988350,74
18993967,16
19000184,41
19004086,19
19012615,28
19017473,33
19017785,15
19021911,53
19022050,11
19023607,35
19024376,63
19026329,33
19033871,30
19041419,20
19041498,13
19042570,4
19043458,25
19045839,62
19046394,18
19050831,32
19058868,7
19063439,55
19063796,29
19070417,39
19078792,24
19084896,42
19087305,24
19094564,43
19098264,27
19099851,41
19103957,5
19105135,51
19105285,53
19106350,57
19109577,21
19109908,22
19110217,42
19112266,69
19115353,28
19131792,52
19148918,25
19154583,18
19154612,2
19160730,65
19175670,35
19176674,18
19177397,39
19186482,53
19187629,13
19190374,24
19198433,48
19202226,70
19202272,41
19206896,43
19209706,35
19215129,31
19216244,77
19219542,35
19224821,21
19237148,7
19241013,73
19248432,70
19252644,24
19264957,57
19268192,56
19269161,53
19279528,2
19285776,48
19298258,53
19314095,53
19314660,70
19315174,47
19315920,21
19320233,26
19333638,53
19343267,72
19343291,9
19346657,21
19346768,15
19351120,7
19354217,36
19357404,6
19358432,55
19359749,23
19360333,34
19361498,53
19365413,35
19386907,53
19391596,47
19391687,12
19391788,35
19393442,63
19394410,86
19396079,13
19401409,29
19402839,50
19412536,30
19430884,47
19432346,87
19444649,60
19445903,1
19447907,71
19451823,2
19457100,43
19461979,20
19467242,50
19477342,16
19479061,23
19479376,2
19484555,30
19484754,5
19489212,36
19494042,21
19496091,28
19499465,5
19503548,12
19504234,21
19519102,35
19520915,13
19524140,38
19529802,13
19535157,24
19539658,29
19543485,42
19544422,5
19546355,61
19549139,36
19552939,12
1955631,36
19564125,47
19570101,21
19584156,24
19588662,51
19607062,35
19608617,57
19609221,63
19609948,32
19621874,2
19624059,58
19624691,38
19634279,83
19645587,24
19649695,52
19650585,35
19661200,93
19664443,30
19667401,15
19667423,33
19670016,28
19679411,5
19686924,94
19693207,52
19712980,62
19720889,52
19722414,11
19725084,30
19732108,20
19739122,52
19744614,24
19745574,67
19748714,21
19750906,5
19753032,86
19757493,29
19764560,14
19765005,56
19770634,44
19779229,47
19779249,63
19782176,18
19787521,0
19791945,73
19792412,73
19801854,15
19803042,36
19808025,74
19849576,13
19860841,35
19896151,60
19896681,24
19904805,15
19926939,13
19935554,6
19942754,47
19954665,5
19956215,35
19960087,36
19991155,47
20011468,39
20019278,39
20021195,28
20024547,53
20026791,7
20035061,24
20065266,31
20077017,50
20082550,57
20086401,56
20088940,17
20091551,69
20109855,24
20112492,24
20113397,31
20150376,43
20154719,7
20158964,50
20164970,3
20168604,77
20183009,35
20195474,24
20199054,33
20199133,13
20203570,47
20205482,7
20210157,59
20214703,53
20220400,36
20234402,33
20236489,60
20244205,13
20253599,69
20268544,35
20274736,60
20283,55
20285007,60
20288478,35
20297525,21
20300556,24
20311466,43
20322060,5
20322928,52
20325190,1
20346756,24
20351750,33
20352155,54
20355846,31
20370618,83
20370789,18
20378448,87
20384431,57
20385558,6
20402581,1
20411676,35
20414967,1
20417378,47
20418312,12
20420442,54
20466461,41
20468744,24
20473453,27
20478132,0
20494264,27
20504742,12
20510315,12
20529138,18
20529281,70
20536317,25
20537065,5
20548784,62
20567161,19
20567252,35
20570095,28
20573668,74
20576509,47
20579309,45
20596035,65
20599451,48
20607973,6
20613460,43
20635870,6
20638270,11
20641802,25
20650869,4
20657078,74
20657429,14
20659066,81
20661527,95
20693960,5
20697142,56
20708884,19
20716296,39
20719354,74
20724218,38
20725832,33
20726522,28
20734423,82
20745227,19
20745274,59
20765649,53
20767940,43
20771592,24
20775769,40
20780856,39
20782744,14
20788139,16
20790544,20
20791477,47
20794585,35
20795697,36
20806196,41
20808933,0
20813871,21
20817803,65
20821109,39
20851551,31
20851795,25
20852423,87
20859704,87
20863618,2
20873,24
20893623,57
20920377,41
20928893,95
20961576,43
20974633,33
20974986,30
20978193,50
20993726,29
21001897,11
21018685,30
21030225,35
2103501,30
21044126,95
21053220,63
21060795,53
21062689,13
21069104,39
21072539,5
21081275,50
21085123,43
21093392,82
21128914,37
21145162,65
21146733,7
21161755,65
21165967,62
21170661,3
21175294,96
21177451,57
21187585,39
2119161,43
21192419,77
21193380,57
21193728,47
21203278,11
21204595,24
21207933,30
21219434,50
21222599,77
21231872,39
21237512,74
21242674,61
21248230,22
21249293,50
21250871,13
21261486,11
21266715,1
21269579,35
21278729,65
21282497,50
21303582,4
21326273,60
21327648,69
21345004,25
21348792,9
21351802,39
21352055,22
21362085,28
21368708,39
21371439,30
21372580,53
21377185,20
21381690,62
21395752,87
2140491,96
21406735,48
21408157,35
21408711,61
21413138,52
21421864,14
21425652,66
21428883,7
21437676,53
21454987,1
21463619,35
21470154,21
21475280,24
21476327,35
21488707,55
21491565,13
21494085,34
21499200,4
21501777,65
21526244,55
21543550,55
21548052,59
21550185,41
21554726,17
21583614,5
21588987,52
21590617,29
21599056,22
21624641,12
21625645,13
21640610,47
21644106,54
21653078,55
21654561,0
21661811,13
21664865,4
21672624,9
21676304,55
21702193,24
21706932,33
21710124,34
21711002,83
21712968,35
21719730,21
21730822,15
21733345,19
21742949,84
21747701,36
21749388,4
21764132,52
21765190,30
21781613,18
21789095,11
21797153,57
21798081,29
21800616,50
21808399,39
21808591,2
21812403,46
21818817,13
21819083,54
21819639,27
21832091,45
21838881,42
21841080,33
21841872,5
21842565,34
21845131,44
21852268,33
21865855,22
21870772,55
21875520,36
21878443,87
21890179,66
21897900,18
21908551,56
21924231,18
21960339,24
21969601,24
21996162,15
22025346,24
22025998,43
22026917,12
22026974,74
22027704,33
22028219,13
22035170,7
22039728,3
22040276,45
22043224,11
22043768,54
22052371,65
22059105,53
22069883,30
22071998,17
22078338,17
2207861,77
22094377,24
22098829,24
22104014,9
22108726,38
22115490,70
22120173,11
22123886,50
22126862,38
22133603,15
22147816,15
22168649,35
22169218,55
22174265,30
22183550,13
22192769,30
22198749,65
22210647,33
22210679,13
22211080,25
22216682,33
22217321,2
22229716,11
22231178,9
22239541,30
22242176,72
22242395,43
22245744,38
22270734,24
22271534,14
22284693,17
22295588,40
22297849,48
22299209,30
22303562,79
22317106,14
2232381,33
22324656,38
22327443,39
22341818,39
22343542,71
22343946,33
22358960,50
22372182,53
22382483,55
22384688,57
22399021,43
22400810,52
22403779,65
22425685,55
22428105,38
22428125,6
22432632,66
2243311,55
22443806,7
22450755,6
22455366,39
22455413,6
22461427,97
22463905,54
22470620,39
22489157,59
22495490,33
22498142,61
22523228,74
22545389,13
22546379,56
22547653,60
22550427,35
22552819,6
22554654,41
22559810,11
22570815,13
22574003,2
22578352,22
22599782,21
22604125,83
22606755,24
22613561,87
22629285,3
22629977,24
2264811,35
22668964,24
22673770,6
22675994,2
22694068,35
22698646,18
22701625,29
22738931,6
22744477,4
22746133,7
22746993,5
22747266,36
22750634,35
22778375,81
22794532,24
22810726,57
22811603,33
22816200,55
22821611,5
22832829,3
22836014,15
22875636,39
22888911,61
22890237,50
2289831,53
22918836,9
22942992,38
22951944,78
22952068,5
229523,54
22955009,76
22955144,21
22975077,19
2298661,54
23015762,67
23016489,43
23076156,60
23091045,30
23102115,0
23103935,53
23130671,12
23132210,43
23134293,30
23135992,72
23142308,22
23155139,16
23160361,29
23173341,71
23174831,29
23175674,6
23186374,33
23192594,63
23200315,33
23202105,35
23206952,33
23208011,35
23218852,0
23219721,21
23225221,72
23231036,18
23236261,55
23240683,35
23256816,36
23281198,36
23294276,35
23299628,24
23300429,19
23307551,33
23317513,55
23335036,70
23344327,78
23345629,35
23367105,2
23381383,33
23387073,21
23390357,35
23411888,6
23419128,71
23420295,25
23425876,6
23428392,13
23436744,24
23440812,35
23456569,33
23460768,74
23469104,50
23480093,88
23485991,46
23491643,4
23509707,12
23514314,14
23516386,25
23538058,35
23542242,44
23546586,62
23553485,69
23558839,5
23569466,56
23585963,6
23602061,35
23622398,18
23626294,61
23654898,5
23662170,35
23664562,15
23678749,60
23679184,7
23686201,65
23689320,73
23713679,37
23741758,18
23756767,6
23769455,19
23793502,35
23799941,13
23802496,2
23807441,7
