node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,community_diversity_bonus,combined_score
198,0.015596272464115305,0.0,0.0,0.0,0.0,0.015596272464115305
199,0.023811952956432115,0.0,0.0,0.0,0.0,0.023811952956432115
2,0.10505866552056285,0.0,0.0,0.0,0.0,0.10505866552056285
20,0.2751244389941522,0.0,0.0,0.0,0.0,0.2751244389941522
200,0.01158028309942981,0.0,0.0,0.0,0.0,0.01158028309942981
201,0.012532130499745133,0.0,0.0,0.0,0.0,0.012532130499745133
202,0.014988228482626079,0.0,0.0,0.0,0.0,0.014988228482626079
203,0.019567365252907757,0.0,0.0,0.0,0.0,0.019567365252907757
204,0.02921696292521486,0.0,0.0,0.0,0.0,0.02921696292521486
205,0.024868985961069658,0.0,0.0,0.0,0.0,0.024868985961069658
206,0.009805610882223764,0.0,0.0,0.0,0.0,0.009805610882223764
207,0.04631221931826847,0.0,0.0,0.0,0.0,0.04631221931826847
208,0.2052011549714398,0.0,0.0,0.0,0.0,0.2052011549714398
209,0.015640899386573565,0.0,0.0,0.0,0.0,0.015640899386573565
21,0.0078030609401350546,0.0,0.0,0.0,0.5,0.10780306094013506
210,0.027532039830820514,0.0,0.0,0.0,0.0,0.027532039830820514
211,0.01090986873510743,0.0,0.0,0.0,0.0,0.01090986873510743
212,0.013392746308222795,0.0,0.0,0.0,0.0,0.013392746308222795
213,0.024966851027403005,0.0,0.0,0.0,0.0,0.024966851027403005
214,0.016195935174639037,0.0,0.0,0.0,0.0,0.016195935174639037
215,0.01889595838609908,0.0,0.0,0.0,0.0,0.01889595838609908
216,0.019470223107725778,0.0,0.0,0.0,0.0,0.019470223107725778
217,0.012357704142023957,0.0,0.0,0.0,0.0,0.012357704142023957
218,0.018614904330945096,0.0,0.0,0.0,0.0,0.018614904330945096
219,0.02533043883702604,0.0,0.0,0.0,0.0,0.02533043883702604
22,0.2012466347655098,0.0,0.0,0.0,0.3333333333333333,0.26791330143217645
220,0.005440421184691221,0.0,0.0,0.0,0.0,0.005440421184691221
221,0.027477448516981785,0.0,0.0,0.0,0.0,0.027477448516981785
222,0.015259841495169273,1.0,0.6715760421233944,0.0,0.0,1.3510478625568665
223,0.03773426765570217,0.0,0.0,0.4444444444444444,0.6666666666666666,0.2599564898779244
224,0.032814672322783296,0.0,0.0,0.0,0.0,0.032814672322783296
225,0.033807049259212005,0.0,0.0,0.0,0.0,0.033807049259212005
226,0.03608595513416902,0.0,0.0,0.0,0.0,0.03608595513416902
227,0.040852897206261826,0.0,0.0,0.2,0.16666666666666666,0.11418623053959517
228,0.0404780118309861,0.0,0.0,0.0,0.0,0.0404780118309861
229,0.03568174377022967,0.0,0.0,0.0,0.0,0.03568174377022967
23,0.04619047016759815,0.0,0.0,0.14285714285714285,0.3333333333333333,0.14142856540569337
230,0.04095433688696915,0.0,0.0,0.0,0.0,0.04095433688696915
231,0.03622006008400722,0.0,0.0,0.3333333333333333,0.16666666666666666,0.13622006008400722
232,0.04805731713879824,0.0,0.0,0.0,0.0,0.04805731713879824
233,0.04334336057271007,0.0,0.0,0.0,0.0,0.04334336057271007
234,0.04056861692320362,0.0,0.0,0.0,0.0,0.04056861692320362
235,0.03427685110540158,0.0,0.0,0.0,0.0,0.03427685110540158
236,0.04636165481998088,0.0,0.0,0.0,0.0,0.04636165481998088
237,0.049987771942537694,0.0,0.0,0.0,0.0,0.049987771942537694
238,0.9850166931491912,0.0,0.0,0.45454545454545453,0.6666666666666666,1.2092591173916154
239,0.03733334481393647,0.0,0.0,0.0,0.0,0.03733334481393647
24,0.0019683504843069515,0.0,0.0,0.1111111111111111,0.5,0.12419057270652918
240,0.05421470421960262,0.0,0.0,0.0,0.0,0.05421470421960262
241,0.047864115692031216,0.0,0.0,0.0,0.0,0.047864115692031216
242,0.0365261372088441,0.0,0.0,0.0,0.0,0.0365261372088441
243,0.05312356087259653,0.0,0.0,0.5,0.3333333333333333,0.2197902275392632
244,0.035937157965526934,0.0,0.0,0.0,0.0,0.035937157965526934
245,0.0345890469118132,0.0,0.0,0.2,0.16666666666666666,0.10792238024514653
246,0.04743230719767108,0.0,0.0,0.0,0.0,0.04743230719767108
247,0.033901276647836896,0.0,0.0,0.0,0.0,0.033901276647836896
248,0.044883499479917446,0.0,0.0,0.0,0.0,0.044883499479917446
249,0.03322156310937302,0.0,0.0,0.0,0.0,0.03322156310937302
25,0.018283002001573324,0.0,0.0,0.0,0.0,0.018283002001573324
250,0.04256250421264997,0.0,0.0,0.0,0.0,0.04256250421264997
251,0.035235699881708105,0.0,0.0,0.0,0.0,0.035235699881708105
252,0.03903127433653492,0.0,0.0,0.0,0.0,0.03903127433653492
253,0.03903127433653492,0.0,0.0,0.0,0.0,0.03903127433653492
254,0.05076106377872033,0.0,0.0,0.0,0.0,0.05076106377872033
255,0.02505504279347906,0.0,0.0,0.0,0.0,0.02505504279347906
256,0.06750024766586488,0.0,0.0,0.0,0.0,0.06750024766586488
257,0.07909977286909496,0.0,0.0,0.0,0.0,0.07909977286909496
258,0.06658562628272072,0.0,0.0,0.0,0.0,0.06658562628272072
259,0.08426909593029708,0.0,0.0,0.0,0.0,0.08426909593029708
26,0.04197533842473165,0.0,0.0,0.0,0.3333333333333333,0.10864200509139832
260,0.11722519470223877,0.0,0.0,0.0,0.0,0.11722519470223877
261,0.20000820623175905,0.0,0.0,0.16666666666666666,0.3333333333333333,0.30000820623175906
262,0.2089400047259663,0.0,0.0,0.0,0.0,0.2089400047259663
263,0.9709154116282503,0.0,0.0,0.38461538461538464,0.6666666666666666,1.1811718218846605
264,0.009938195678848332,0.0,0.0,0.0,0.5,0.10993819567884834
265,0.03096755187023478,0.0,0.0,0.0,0.5,0.1309675518702348
266,0.2742407401787251,0.0,0.0,0.0,0.16666666666666666,0.3075740735120584
267,0.009833294820862593,0.0,0.0,0.0,0.3333333333333333,0.07649996148752926
268,0.01947058995175684,0.0,0.0,0.0,0.16666666666666666,0.052803923285090176
269,0.022395102099069395,0.0,0.0,0.0,0.16666666666666666,0.05572843543240273
27,0.03192603764783551,0.0,0.0,0.0,0.0,0.03192603764783551
270,0.02026838650777555,0.0,0.0,0.0,0.0,0.02026838650777555
271,0.024216385042042148,0.0,0.0,0.038461538461538464,1.0,0.23190869273434986
272,0.01604272434164836,0.0,0.0,0.0,0.3333333333333333,0.08270939100831502
273,0.027334846936419896,0.0,0.0,0.0,0.0,0.027334846936419896
274,0.03303525709988592,0.0,0.0,0.0,0.16666666666666666,0.06636859043321924
275,0.04422840063759246,0.0,0.0,0.0,0.3333333333333333,0.11089506730425913
276,0.02672082847305368,0.0,0.0,0.0,0.16666666666666666,0.060054161806387014
277,0.01131135609465652,0.0,0.0,0.0,0.0,0.01131135609465652
278,0.2491430342704048,0.0,0.0,0.0,0.16666666666666666,0.2824763676037381
279,0.020091099324184236,0.0,0.0,0.0,0.0,0.020091099324184236
28,0.028282535040653447,0.0,0.0,0.0,0.0,0.028282535040653447
280,0.01952534661458232,0.0,0.0,0.0,0.0,0.01952534661458232
281,0.013020096412794648,0.0,0.0,0.0,0.0,0.013020096412794648
282,0.011271501365062017,0.0,0.0,0.0,0.3333333333333333,0.07793816803172868
283,0.02708676808361381,0.0,0.0,0.0,0.0,0.02708676808361381
284,0.014902862261560781,0.0,0.0,0.0,0.16666666666666666,0.048236195594894116
285,0.014801536017949018,0.0,0.0,0.14285714285714285,0.3333333333333333,0.11003963125604425
286,0.021594608431904055,0.0,0.0,0.0,0.0,0.021594608431904055
287,0.038424318966630545,0.0,0.0,0.0,0.6666666666666666,0.17175765229996387
288,0.02175171304126639,0.0,0.0,0.0,0.0,0.02175171304126639
289,0.014316164449728209,0.0,0.0,0.0,0.16666666666666666,0.047649497783061545
29,0.01760875536205038,0.0,0.0,0.0,0.0,0.01760875536205038
290,0.018642453779332494,0.0,0.0,0.0,0.0,0.018642453779332494
291,0.014226768327776584,0.0,0.0,0.0,0.16666666666666666,0.04756010166110992
292,0.02087825586517197,0.0,0.0,0.0,0.16666666666666666,0.0542115891985053
293,0.03173170875169838,0.0,0.0,0.0,0.3333333333333333,0.09839837541836505
294,0.031772650698947316,0.0,0.0,0.0,0.16666666666666666,0.06510598403228066
295,0.010906787331766308,0.0,0.0,0.0,0.0,0.010906787331766308
296,0.016758948089983794,0.0,0.0,0.0,0.16666666666666666,0.05009228142331713
297,0.017406307446131388,0.0,0.0,0.0,0.16666666666666666,0.05073964077946472
298,0.2726772862953212,0.0,0.0,0.0,0.3333333333333333,0.3393439529619878
299,0.018782615116476,0.0,0.0,0.0,0.16666666666666666,0.05211594844980934
3,0.13408941318596707,0.0,0.0,0.0,0.0,0.13408941318596707
30,0.04609436779837004,0.0,0.0,0.0,0.16666666666666666,0.07942770113170337
300,0.010881728548624936,1.0,0.6704380920718587,0.0,0.16666666666666666,1.3794341079178876
301,0.0042426588883673145,0.0,0.0,0.0,0.0,0.0042426588883673145
302,0.025739387641701986,0.0,0.0,0.0,0.16666666666666666,0.05907272097503532
303,0.020023302394292244,0.0,0.0,0.09090909090909091,0.3333333333333333,0.1048717872427771
304,0.014466419573447634,0.0,0.0,0.0,0.0,0.014466419573447634
305,0.012427990727764092,0.0,0.0,0.0,0.0,0.012427990727764092
306,0.02628533308082159,0.0,0.0,0.0,0.16666666666666666,0.05961866641415492
307,0.018517505318034862,0.0,0.0,0.0,0.0,0.018517505318034862
308,0.018351447253306383,0.0,0.0,0.0,0.0,0.018351447253306383
309,0.026038375524865175,0.0,0.0,0.0,0.0,0.026038375524865175
31,0.008625257238609874,0.0,0.0,0.0,0.0,0.008625257238609874
310,0.010427690012560817,0.0,0.0,0.0,0.0,0.010427690012560817
311,0.012623589830972098,0.0,0.0,0.0,0.0,0.012623589830972098
312,0.010162038503921814,0.0,0.0,0.0,0.3333333333333333,0.07682870517058848
313,0.014563876458503228,0.0,0.0,0.0,0.0,0.014563876458503228
314,0.02365517135439273,0.0,0.0,0.0,0.16666666666666666,0.056988504687726066
315,0.036178773595613806,0.0,0.0,0.0,0.0,0.036178773595613806
316,0.024054015413315734,0.0,0.0,0.0,0.0,0.024054015413315734
317,0.02088126290953562,0.0,0.0,0.0,0.16666666666666666,0.05421459624286895
318,0.025731447814077858,0.0,0.0,0.0,0.0,0.025731447814077858
319,0.15953904326329169,0.0,0.0,0.0,0.0,0.15953904326329169
32,0.014392369952395135,0.0,0.0,0.0,0.16666666666666666,0.04772570328572847
320,0.009315063025519552,0.0,0.0,0.0,0.0,0.009315063025519552
321,0.024859357266585537,0.0,0.0,0.0,0.0,0.024859357266585537
322,0.008965194759672546,0.0,0.0,0.0,0.0,0.008965194759672546
323,0.03178922712713508,0.0,0.0,0.0,0.0,0.03178922712713508
324,0.01792666493728546,0.0,0.0,0.0,0.0,0.01792666493728546
325,0.018827489293349327,0.0,0.0,0.0,0.0,0.018827489293349327
326,0.01251325870076866,0.0,0.0,0.0,0.16666666666666666,0.04584659203410199
327,0.008742133016295187,0.0,0.0,0.0,0.3333333333333333,0.07540879968296185
328,0.008849835770541253,0.0,0.0,0.0,0.0,0.008849835770541253
329,0.010488150254097786,0.0,0.0,0.0,0.0,0.010488150254097786
33,0.014529020892096728,0.0,0.0,0.1,0.8333333333333334,0.2011956875587634
330,0.007982749529359488,0.0,0.0,0.0,0.0,0.007982749529359488
331,0.008657439342620173,0.0,0.0,0.0,0.16666666666666666,0.041990772675953504
332,0.22023216846571825,0.0,0.0,0.0,0.3333333333333333,0.2868988351323849
333,0.010054578870366147,0.0,0.0,0.0,0.0,0.010054578870366147
334,0.015410511337219416,0.0,0.0,0.0,0.0,0.015410511337219416
335,0.021704023317228018,0.0,0.0,0.0,0.16666666666666666,0.05503735665056135
336,0.025717869201473093,0.0,0.0,0.0,0.0,0.025717869201473093
337,0.01395835654852334,0.0,0.0,0.0,0.0,0.01395835654852334
338,0.016159966386565944,0.0,0.0,0.0,0.0,0.016159966386565944
339,0.009469519551632489,0.0,0.0,0.0,0.0,0.009469519551632489
34,0.013913748083626392,0.0,0.0,0.0,0.16666666666666666,0.04724708141695973
340,0.007988527899647543,0.0,0.0,0.0,0.16666666666666666,0.04132186123298087
341,0.032956781701710215,0.0,0.0,0.0,0.16666666666666666,0.06629011503504355
342,0.020370476048454045,0.0,0.0,0.0,0.0,0.020370476048454045
343,0.013241051110188551,0.0,0.0,0.0,0.16666666666666666,0.04657438444352188
344,0.03287459479558081,0.0,0.0,0.0,0.0,0.03287459479558081
345,0.00953711883180544,0.0,0.0,0.0,0.0,0.00953711883180544
346,0.013296925032272162,0.0,0.0,0.0,0.0,0.013296925032272162
347,0.027350177479219136,0.0,0.0,0.0,0.0,0.027350177479219136
348,0.027347382696810564,0.0,0.0,0.0,0.0,0.027347382696810564
349,0.01656388319858937,0.0,0.0,0.0,0.0,0.01656388319858937
35,0.01737037634224597,0.0,0.0,0.0,0.16666666666666666,0.0507037096755793
350,0.027578311398898124,0.0,0.0,0.14285714285714285,0.3333333333333333,0.12281640663699336
351,0.01221379015194632,0.0,0.0,0.0,0.0,0.01221379015194632
352,0.00972518628866707,0.0,0.0,0.0,0.0,0.00972518628866707
353,0.024799156392238245,0.0,0.0,0.0,0.0,0.024799156392238245
354,0.0253138331843662,0.0,0.0,0.0,0.0,0.0253138331843662
355,0.010321024823206595,0.0,0.0,0.0,0.16666666666666666,0.043654358156539924
356,0.025084076537421916,0.0,0.0,0.0,0.0,0.025084076537421916
357,0.016334287286241502,0.0,0.0,0.0,0.0,0.016334287286241502
358,0.019361179680823206,0.0,0.0,0.0,0.0,0.019361179680823206
359,0.17027335797500828,0.0,0.0,0.0,0.0,0.17027335797500828
36,0.036684681507988724,0.0,0.0,0.1,0.16666666666666666,0.09001801484132206
360,0.016434488003145797,0.0,0.0,0.0,0.0,0.016434488003145797
361,0.023713220384717133,0.0,0.0,0.0,0.0,0.023713220384717133
362,0.008588238484470928,0.0,0.0,0.0,0.0,0.008588238484470928
363,0.011057495506902767,0.0,0.0,0.0,0.0,0.011057495506902767
364,0.039719839813777726,0.0,0.0,0.0,0.0,0.039719839813777726
365,0.024034326578851836,0.0,0.0,0.0,0.0,0.024034326578851836
366,0.024082973788883234,0.0,0.0,0.0,0.0,0.024082973788883234
367,0.0207835431964976,0.0,0.0,0.0,0.0,0.0207835431964976
368,0.020786203392521612,0.0,0.0,0.0,0.0,0.020786203392521612
369,0.011946472752265831,0.0,0.0,0.0,0.0,0.011946472752265831
37,0.012580277144559093,0.0,0.0,0.1111111111111111,0.5,0.13480249936678132
370,0.015469875468787257,0.0,0.0,0.0,0.0,0.015469875468787257
371,0.15617715843594865,0.0,0.0,0.0,0.16666666666666666,0.18951049176928197
372,0.018322722673515493,0.0,0.0,0.0,0.0,0.018322722673515493
373,0.012427990727764092,0.0,0.0,0.0,0.0,0.012427990727764092
374,0.017883108168850737,0.0,0.0,0.0,0.0,0.017883108168850737
375,0.02099246587111163,0.0,0.0,0.0,0.0,0.02099246587111163
376,0.030251596910135944,0.0,0.0,0.0,0.16666666666666666,0.06358493024346928
377,0.4818176001672895,0.0,0.0,0.0,0.0,0.4818176001672895
378,0.02546729550162975,0.0,0.0,0.0,0.0,0.02546729550162975
379,0.18392375818823373,0.0,0.0,0.0,0.0,0.18392375818823373
38,0.028459763006235553,0.0,0.0,0.0,0.16666666666666666,0.061793096339568886
380,0.02324868048163142,0.0,0.0,0.0,0.0,0.02324868048163142
381,0.019758957815580472,0.0,0.0,0.0,0.0,0.019758957815580472
382,0.009317458086365972,1.0,0.6704380920718587,0.0,0.0,1.3445365041222952
383,0.04001945833028572,0.0,0.0,0.0,0.0,0.04001945833028572
384,0.010619262867941506,0.0,0.0,0.0,0.0,0.010619262867941506
385,0.019418758812399222,0.0,0.0,0.0,0.16666666666666666,0.05275209214573255
386,0.026170120983115733,0.0,0.0,0.0,0.0,0.026170120983115733
387,0.012084237394299679,0.0,0.0,0.0,0.0,0.012084237394299679
388,0.01591818771468749,0.0,0.0,0.0,0.0,0.01591818771468749
389,0.13723695650632106,0.0,0.0,0.0,0.0,0.13723695650632106
39,0.00840713097022068,0.0,0.0,0.0,0.16666666666666666,0.04174046430355401
390,0.01873046250792554,0.0,0.0,0.0,0.0,0.01873046250792554
391,0.032325923789907555,0.0,0.0,0.0,0.3333333333333333,0.09899259045657421
392,0.021247682416689846,0.0,0.0,0.0,0.0,0.021247682416689846
393,0.013386986203229787,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08005365286989646
394,0.036605537023215486,0.0,0.0,0.0,0.0,0.036605537023215486
395,0.01646879176537559,0.0,0.0,0.0,0.0,0.01646879176537559
396,0.15147071409731422,0.0,0.0,0.0,0.0,0.15147071409731422
397,0.02680686224258641,0.0,0.0,0.0,0.0,0.02680686224258641
398,0.014164640368668623,0.0,0.0,0.0,0.0,0.014164640368668623
399,0.03790576608662719,0.0,0.0,0.0,0.0,0.03790576608662719
4,0.07166456266618082,0.0,0.0,0.0,0.0,0.07166456266618082
40,0.03732161195746284,0.0,0.0,0.0,0.5,0.13732161195746284
400,0.0186651758063719,0.0,0.0,0.0,0.0,0.0186651758063719
401,0.013717002785087574,0.0,0.0,0.0,0.0,0.013717002785087574
402,0.019575376603581968,0.0,0.0,0.0,0.0,0.019575376603581968
403,0.007134856844746434,0.0,0.0,0.0,0.16666666666666666,0.04046819017807977
404,0.015359894936115604,0.0,0.0,0.0,0.0,0.015359894936115604
405,0.026229100582156252,0.0,0.0,0.0,0.0,0.026229100582156252
406,0.017892572283413167,0.0,0.0,0.0,0.0,0.017892572283413167
407,0.04957444561957072,0.0,0.0,0.0,0.0,0.04957444561957072
408,0.015129531881375733,0.0,0.0,0.0,0.0,0.015129531881375733
409,0.028962459302942292,0.0,0.0,0.0,0.16666666666666666,0.062295792636275625
41,0.010632886759251363,0.0,0.0,0.0,0.16666666666666666,0.0439662200925847
410,0.017372488579418546,0.0,0.0,0.0,0.0,0.017372488579418546
411,0.03804647115276433,0.0,0.0,0.0,0.3333333333333333,0.104713137819431
412,0.014156865120966188,0.0,0.0,0.0,0.0,0.014156865120966188
413,0.016388700176987556,0.0,0.0,0.0,0.0,0.016388700176987556
414,0.0176094171425299,0.0,0.0,0.0,0.0,0.0176094171425299
415,0.017734706299646734,0.0,0.0,0.0,0.0,0.017734706299646734
416,0.008849835770541253,0.0,0.0,0.0,0.0,0.008849835770541253
417,0.010339643792046353,0.0,0.0,0.0,0.0,0.010339643792046353
418,0.015753733919662994,0.0,0.0,0.0,0.0,0.015753733919662994
419,0.010487292650428729,0.0,0.0,0.0,0.0,0.010487292650428729
42,0.01397857911413516,0.0,0.0,0.0,0.0,0.01397857911413516
420,0.012501022587349905,0.0,0.0,0.0,0.0,0.012501022587349905
421,0.014265570543777245,0.0,0.0,0.0,0.0,0.014265570543777245
422,0.010956073442591852,0.0,0.0,0.0,0.0,0.010956073442591852
423,0.05328853147933775,0.0,0.0,0.0,0.0,0.05328853147933775
424,0.010619262867941506,0.0,0.0,0.0,0.0,0.010619262867941506
425,0.02719862398142121,0.0,0.0,0.0,0.0,0.02719862398142121
426,0.014675751582936993,0.0,0.0,0.0,0.0,0.014675751582936993
427,0.014027094044977161,0.0,0.0,0.0,0.0,0.014027094044977161
428,0.02519705834646931,0.0,0.0,0.75,0.3333333333333333,0.24186372501313602
429,0.009928303964115523,1.0,0.6704380920718587,0.0,0.0,1.3451473500000448
43,0.025421331559573997,0.0,0.0,0.16666666666666666,0.3333333333333333,0.125421331559574
