node_id,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7
117,0.1379859447479248,-0.014475315809249878,0.4001292884349823,0.18175120651721954,0.48834267258644104,1.5282574892044067,-0.38367271423339844,-1.20309579372406
118,0.04728090763092041,-0.040567174553871155,0.0923987329006195,-0.3807566165924072,0.4474775791168213,-0.3331713378429413,-0.48539838194847107,-0.14955416321754456
119,0.6397494077682495,-0.009181380271911621,0.0613655149936676,-0.37271058559417725,0.5701537728309631,0.6222110390663147,0.9041203260421753,-0.48744574189186096
12,0.3120598793029785,-0.7547205090522766,-0.5020427703857422,0.6510283946990967,0.3907620906829834,0.5085549354553223,-0.3638807237148285,0.011786915361881256
120,0.12672525644302368,0.024914711713790894,-0.15942788124084473,-0.14899957180023193,0.6105154752731323,0.13132545351982117,-0.19917228817939758,-0.18006455898284912
121,0.0735807940363884,0.03154124319553375,-0.05268740653991699,-0.005782660096883774,0.041393741965293884,0.38494494557380676,-0.31202518939971924,-0.4356542229652405
122,0.363320529460907,0.4607500731945038,0.7336388826370239,-0.21791326999664307,-0.035613954067230225,0.6103124618530273,-0.31227701902389526,-0.7255939245223999
123,0.22227025032043457,0.615575909614563,0.6587812900543213,-0.490659236907959,-0.4572485387325287,-0.35088562965393066,0.23288431763648987,0.11084941029548645
124,0.14670085906982422,-1.2149981260299683,-0.5239313244819641,0.4676206707954407,0.6004180908203125,0.9390792846679688,0.4887341856956482,-0.09681588411331177
125,0.11047869920730591,-0.75031578540802,-0.3178817331790924,0.5750211477279663,0.49175959825515747,0.7296251058578491,0.2672937512397766,-0.13109326362609863
126,0.23377889394760132,-0.06624853610992432,0.12185525894165039,-0.17420940101146698,0.5670886635780334,0.42030996084213257,-0.15394391119480133,-0.48709166049957275
127,0.12668359279632568,0.1985877901315689,0.034985415637493134,0.2354317456483841,0.06400611996650696,0.17812582850456238,-0.441302090883255,-0.2554357647895813
128,0.05575339496135712,0.7195641398429871,0.6182745099067688,-0.2175247222185135,-0.3520597517490387,0.19959217309951782,-0.802115797996521,-0.7557718753814697
129,-0.11021703481674194,-0.46291834115982056,-0.3296969532966614,0.15983916819095612,0.9709092378616333,0.188799649477005,-0.4159478545188904,-0.053329020738601685
13,0.22360974550247192,-1.1617411375045776,-0.7840851545333862,0.46904802322387695,0.6375913023948669,0.7804561257362366,0.3962288498878479,-0.281891405582428
130,-0.29890212416648865,0.3927904963493347,0.36690735816955566,8.27983021736145e-05,-0.3607737421989441,0.1984563171863556,-0.8489875793457031,-0.6313697099685669
131,0.003524094820022583,-1.0038710832595825,0.06889616698026657,0.8142653107643127,0.5955767631530762,0.6349334716796875,-0.14220339059829712,-0.1996382176876068
132,-0.19105343520641327,-0.684345006942749,-0.27028846740722656,0.5763792395591736,0.7912298440933228,0.34650540351867676,-0.4725996255874634,-0.05288764834403992
133,0.6350942850112915,0.28321194648742676,0.6725006103515625,-0.1747691035270691,0.4216250777244568,0.8216651678085327,0.8977385759353638,-0.11987023800611496
134,0.11047835648059845,-0.75031578540802,-0.31788164377212524,0.575020968914032,0.49175968766212463,0.7296249270439148,0.26729369163513184,-0.13109299540519714
135,0.4607466757297516,0.5490788817405701,0.8724092245101929,-0.32530680298805237,0.08733192086219788,0.7391030788421631,0.0863085389137268,-0.6239635944366455
136,-0.07920895516872406,-0.36674898862838745,-0.23544640839099884,0.3077470660209656,0.6133415699005127,0.07651914656162262,-0.3688153624534607,-0.12143609672784805
137,0.032237060368061066,0.5554293394088745,0.11193805932998657,0.08220294117927551,0.09577876329421997,0.06488992273807526,-0.6217684745788574,-0.3307831883430481
138,0.34635046124458313,-0.5908688306808472,-0.21973922848701477,0.1261202096939087,0.6212252974510193,0.8125152587890625,0.862057089805603,-0.0377093106508255
139,-0.009753718972206116,-0.5106068849563599,-0.44990426301956177,0.5365280508995056,0.35781410336494446,0.2620725631713867,-0.230799600481987,0.017469994723796844
14,0.5250391960144043,-0.6287867426872253,-0.30238574743270874,0.3340646028518677,0.21582823991775513,0.1817684769630432,0.09077494591474533,-0.22548271715641022
140,0.6397494077682495,-0.009181380271911621,0.0613655149936676,-0.37271058559417725,0.5701537728309631,0.6222110390663147,0.9041203260421753,-0.48744574189186096
141,-0.04697743058204651,-0.6808634996414185,-0.34844011068344116,0.3455481231212616,0.6381950378417969,0.3953516483306885,0.13321492075920105,-0.20226263999938965
142,-0.061040788888931274,-0.6884909868240356,-0.4976656436920166,0.3885212242603302,0.6061164140701294,0.28098732233047485,-0.30231261253356934,0.10502256453037262
143,0.603487491607666,-0.625507116317749,0.2406330704689026,0.20921793580055237,0.5833417177200317,0.8030074238777161,0.39610105752944946,-0.39304739236831665
144,0.032330408692359924,0.7803365588188171,0.44957756996154785,-0.29781395196914673,-0.19506776332855225,0.155318945646286,-0.6741049289703369,-0.5757367610931396
145,0.1367509663105011,-0.9162565469741821,-0.010695762932300568,0.8657388687133789,0.39534154534339905,0.885348379611969,-0.3023686408996582,-0.3525639772415161
146,-0.020301371812820435,-0.5508641600608826,-0.27197134494781494,0.5023177862167358,0.5825749635696411,0.46648117899894714,-0.30893057584762573,-0.044727496802806854
147,0.5544053316116333,-0.4976545572280884,0.1073218360543251,0.10399618744850159,0.04197508469223976,0.14365093410015106,0.25013530254364014,-0.15571774542331696
148,0.14834916591644287,0.11944536864757538,0.2707059979438782,0.20392799377441406,-0.38405653834342957,-0.23745444416999817,0.04125593602657318,0.19065974652767181
149,-0.16089873015880585,0.40907153487205505,0.3573355972766876,0.04572703689336777,0.3202967345714569,0.8069078922271729,-0.6211739182472229,-0.626619279384613
15,0.6054686903953552,-0.5772823691368103,-0.2197272777557373,0.30236712098121643,0.251862108707428,0.2621661126613617,0.2475304752588272,-0.2391328662633896
150,-0.0076432377099990845,-0.018016643822193146,0.048585474491119385,-0.2889750897884369,0.48608410358428955,-0.29138609766960144,-0.46460065245628357,-0.155551016330719
151,0.5230530500411987,0.6911209225654602,0.9276758432388306,-0.5364404320716858,-0.29096677899360657,-0.06290699541568756,0.8374940156936646,0.1846817135810852
152,-0.023466460406780243,0.07132475078105927,0.21151484549045563,-0.03453376889228821,-0.3318174183368683,-0.20590925216674805,-0.0221865177154541,0.21295858919620514
153,0.34635046124458313,-0.5908688306808472,-0.21973922848701477,0.1261202096939087,0.6212252974510193,0.8125152587890625,0.862057089805603,-0.0377093106508255
154,0.0565277636051178,-0.9880637526512146,-0.15265174210071564,0.6800758242607117,0.3184199035167694,0.552020788192749,-0.05726790428161621,-0.0974321961402893
155,-0.15741896629333496,0.03881871700286865,-0.32333874702453613,0.361374169588089,0.13494886457920074,-0.2506961226463318,-0.2815661132335663,-0.09418541938066483
156,0.1321222335100174,0.12675918638706207,0.5468313097953796,0.24360722303390503,0.12026309967041016,1.2302764654159546,-0.9341999292373657,-1.0472400188446045
157,-0.017513319849967957,0.41197484731674194,0.25740358233451843,-0.1710938811302185,-0.584646463394165,-0.5347830653190613,-0.41272425651550293,-0.15795785188674927
158,0.14670085906982422,-1.2149981260299683,-0.5239313244819641,0.4676206707954407,0.6004180908203125,0.9390792846679688,0.4887341856956482,-0.09681588411331177
159,0.2647320628166199,-0.5270025134086609,-0.0393383651971817,0.43767988681793213,-0.16836467385292053,0.06032368540763855,-0.1995641589164734,-0.3133525252342224
16,0.2911537289619446,-0.07060254365205765,0.3544774651527405,-0.03850124776363373,-0.1996230185031891,0.010465800762176514,0.1950746774673462,-0.2641880512237549
160,0.18917101621627808,-0.39011716842651367,0.11416152119636536,-0.4206850528717041,1.1468440294265747,0.42398399114608765,0.08771570026874542,-0.14195969700813293
161,0.2192419469356537,0.21851223707199097,0.01854102313518524,-0.06970825791358948,0.04144643247127533,0.2721031606197357,-0.3070685863494873,-0.3720381259918213
162,-0.0485442653298378,0.3974456787109375,0.15332502126693726,0.08505997061729431,-0.35840535163879395,-0.18482305109500885,-0.6164575815200806,-0.2955418825149536
163,0.6041679382324219,0.3241618573665619,0.7928628921508789,-0.1353968381881714,0.024457871913909912,0.40709736943244934,0.7192897200584412,-0.18038779497146606
164,0.36575016379356384,-0.6115991473197937,-0.17218440771102905,0.238655686378479,0.6868894696235657,0.9191958904266357,0.801670253276825,-0.11538165807723999
165,0.11052525043487549,-0.8712952136993408,-0.42571142315864563,0.34336602687835693,0.6576600074768066,0.5855270028114319,0.010425880551338196,-0.2653399407863617
166,0.22750899195671082,0.6467585563659668,0.8505818843841553,-0.6366215348243713,0.056861698627471924,0.7973765134811401,0.15289491415023804,-0.6539086699485779
167,0.2043590545654297,0.6177654266357422,0.6411411762237549,-0.4884088337421417,-0.4352625608444214,-0.32356297969818115,0.22387072443962097,0.10694286227226257
168,0.18953873217105865,-0.9097387194633484,-0.17099551856517792,0.7357814311981201,0.26254740357398987,0.4559047222137451,-0.19726358354091644,-0.26416680216789246
169,0.3449644446372986,-0.43981242179870605,-0.05338388681411743,0.4015393555164337,0.6815207600593567,1.0025640726089478,0.790071964263916,-0.0546049028635025
17,0.25190597772598267,-1.0146101713180542,-0.6156959533691406,0.45248717069625854,0.49331438541412354,0.7420101761817932,0.15997570753097534,-0.2689976096153259
170,0.12452083826065063,-0.4582366347312927,-0.1760706603527069,0.02960909903049469,0.9065834283828735,0.33775103092193604,-0.09346268326044083,-0.30209267139434814
171,0.08755519986152649,-0.716566264629364,-0.3004898428916931,0.526714026927948,0.48928630352020264,0.7373359203338623,0.26019829511642456,-0.0898648127913475
172,0.19217443466186523,-0.5424918532371521,-0.17694759368896484,0.006240002810955048,0.9068577289581299,0.31217533349990845,-0.14323793351650238,-0.29458779096603394
173,0.18953873217105865,-0.9097387194633484,-0.17099551856517792,0.7357814311981201,0.26254740357398987,0.4559047222137451,-0.19726358354091644,-0.26416680216789246
174,0.3191397488117218,0.41268637776374817,0.6470674276351929,-0.36697348952293396,0.1873762607574463,0.5858781933784485,0.7403377294540405,-0.0589870885014534
175,0.10239122807979584,0.6707106828689575,0.6476041674613953,-0.2383674681186676,-0.3004595935344696,0.11394841969013214,-0.6683602333068848,-0.4834333062171936
176,0.2696791887283325,0.27786338329315186,0.4396623969078064,-0.13544894754886627,-0.37578365206718445,-0.2694993019104004,0.25788426399230957,0.016066033393144608
177,0.12259404361248016,-0.035522233694791794,0.5867152214050293,0.2850143015384674,0.09279048442840576,0.5358476042747498,0.37030351161956787,0.29898855090141296
178,0.01801958680152893,-0.30850449204444885,-0.012909173965454102,-0.044329240918159485,0.927386999130249,0.205703467130661,-0.4915963411331177,-0.17079970240592957
179,0.6868097186088562,-0.8188738822937012,0.1968224048614502,0.5111486315727234,0.5540986061096191,1.0546432733535767,0.5378248691558838,-0.5469832420349121
18,0.45310020446777344,-0.018228590488433838,0.5379679799079895,0.23234380781650543,0.16344454884529114,1.0778295993804932,-0.17872269451618195,-0.9666613936424255
180,0.18100768327713013,-0.6002124547958374,-0.25133758783340454,0.4193856120109558,0.6241340637207031,0.6546070575714111,-0.08496209979057312,-0.27485886216163635
181,-0.19781851768493652,-0.6560534238815308,-0.2792431712150574,-0.13522997498512268,1.311744213104248,0.25360798835754395,-0.353715181350708,-0.05677255988121033
182,0.3191397488117218,0.41268637776374817,0.6470674276351929,-0.36697348952293396,0.1873762607574463,0.5858781933784485,0.7403377294540405,-0.0589870885014534
183,0.682599663734436,0.5474504232406616,1.1320760250091553,-0.4787629246711731,0.17904317378997803,0.6735851764678955,1.291750431060791,0.136359304189682
184,0.2279655784368515,0.08367006480693817,0.13474003970623016,-0.014253348112106323,-0.23819676041603088,-0.19535531103610992,0.14811214804649353,0.19635546207427979
185,0.32087159156799316,0.5460032820701599,0.7114863395690918,-0.4708983302116394,0.303788959980011,0.8188118934631348,0.03749470412731171,-0.5759000182151794
186,0.06951993703842163,-0.3470213711261749,0.14109164476394653,-0.1294671893119812,0.8244260549545288,0.21072909235954285,-0.5813179016113281,-0.23974710702896118
187,-0.011492788791656494,-0.5017738342285156,-0.34628480672836304,-0.25274622440338135,0.6291524171829224,-0.011835828423500061,-0.27371031045913696,-0.11404868960380554
188,0.10857170820236206,0.6208231449127197,0.5768121480941772,-0.4286126494407654,-0.29790037870407104,0.22904132306575775,-0.36805135011672974,-0.644254207611084
189,0.33837395906448364,-0.6296241283416748,-0.2556193470954895,-0.3236278295516968,0.7094780206680298,0.5204460620880127,0.5147809982299805,-0.32364463806152344
19,0.09682551771402359,-0.3305644989013672,-0.24616402387619019,0.2641878128051758,0.051683105528354645,0.14822085201740265,-0.23556432127952576,-0.19976085424423218
190,0.02669520676136017,-0.2933619022369385,-0.1672249585390091,0.3539818525314331,0.24408209323883057,0.013504013419151306,-0.20711269974708557,-0.19339141249656677
191,0.34635046124458313,-0.5908688306808472,-0.21973922848701477,0.1261202096939087,0.6212252974510193,0.8125152587890625,0.862057089805603,-0.0377093106508255
192,0.13718341290950775,-0.8896444439888,-0.25520020723342896,0.38348519802093506,0.36086228489875793,0.42096173763275146,-0.22046810388565063,-0.11407999694347382
193,-0.046533942222595215,-0.21059541404247284,-0.3727739751338959,-0.09102551639080048,0.43553081154823303,-0.3364700675010681,-0.5390182733535767,0.15686653554439545
194,-0.08687669038772583,0.7002204656600952,0.6931437253952026,-0.16694751381874084,-0.14665517210960388,0.3529825806617737,-0.6995817422866821,-0.5265380144119263
195,0.18917101621627808,-0.39011716842651367,0.11416152119636536,-0.4206850528717041,1.1468440294265747,0.42398399114608765,0.08771570026874542,-0.14195969700813293
196,0.32326188683509827,-0.43894118070602417,-0.15315182507038116,0.12747091054916382,0.3844098448753357,0.2765015959739685,0.5567652583122253,-0.19840383529663086
197,0.08755519986152649,-0.716566264629364,-0.3004898428916931,0.526714026927948,0.48928630352020264,0.7373359203338623,0.26019829511642456,-0.0898648127913475
198,0.5230530500411987,0.6911209225654602,0.9276758432388306,-0.5364404320716858,-0.29096677899360657,-0.06290699541568756,0.8374940156936646,0.1846817135810852
199,0.04852563142776489,-0.6664310097694397,-0.30065077543258667,0.5519567728042603,0.5252006649971008,0.8284610509872437,0.23555003106594086,-0.03883661329746246
2,-0.10252604633569717,-0.17878955602645874,0.16013121604919434,0.39355599880218506,0.7045403718948364,-0.02988848090171814,-1.061793565750122,-0.09637869894504547
20,0.5498353242874146,0.10344590246677399,0.6102604866027832,-0.28337961435317993,-0.08012409508228302,0.1307663917541504,0.6498500108718872,-0.19054868817329407
200,0.08385805040597916,-0.4980737864971161,0.007362663745880127,0.8889148235321045,0.3249964714050293,1.1531596183776855,-0.4628031849861145,-0.5428735017776489
201,0.5544053316116333,-0.4976545572280884,0.1073218360543251,0.10399618744850159,0.04197508469223976,0.14365093410015106,0.25013530254364014,-0.15571774542331696
202,-0.020301371812820435,-0.5508641600608826,-0.27197134494781494,0.5023177862167358,0.5825749635696411,0.46648117899894714,-0.30893057584762573,-0.044727496802806854
203,0.6256695985794067,0.0220869779586792,0.0676882266998291,-0.3858819007873535,0.5669597387313843,0.636637270450592,0.8947039842605591,-0.460368275642395
204,-0.1404872089624405,0.43913954496383667,0.2509433627128601,0.19524525105953217,-0.27990397810935974,0.25327837467193604,-0.8988347053527832,-0.5035794377326965
205,0.08219451457262039,-0.3076046109199524,-0.4610528349876404,0.6090473532676697,0.009350702166557312,0.12758207321166992,-0.04076091945171356,-0.036771874874830246
206,-0.11254870891571045,-0.6526455283164978,-0.2367834448814392,-0.28754615783691406,1.259381890296936,0.12463405728340149,-0.36634352803230286,-0.046463191509246826
207,0.6397449970245361,-0.009181082248687744,0.06136713922023773,-0.372714638710022,0.5701546669006348,0.6222080588340759,0.9041181206703186,-0.48744338750839233
208,0.01801958680152893,-0.30850449204444885,-0.012909173965454102,-0.044329240918159485,0.927386999130249,0.205703467130661,-0.4915963411331177,-0.17079970240592957
209,-0.10113781690597534,0.15572373569011688,0.13662809133529663,0.44417673349380493,0.09386183321475983,0.6770157217979431,-0.4685116410255432,-0.37087997794151306
21,0.13746148347854614,-0.9530609846115112,-0.4014601707458496,0.24015231430530548,0.5427141189575195,0.5642013549804688,-0.03447166085243225,-0.28675371408462524
210,-0.07739973068237305,-0.6975198984146118,-0.2705380618572235,-0.10553739964962006,1.271910309791565,0.6474034786224365,0.03207305073738098,-0.28506407141685486
211,0.29310762882232666,0.04883618652820587,0.2804947793483734,-0.07424751669168472,0.47280412912368774,1.0723000764846802,-0.5526804327964783,-0.7462283372879028
212,0.09753921627998352,-0.6912065148353577,-0.5219731330871582,0.8684751391410828,0.3389776945114136,0.7055081129074097,0.0626181960105896,-0.19583430886268616
213,-0.023929454386234283,0.1946340799331665,-0.1450570821762085,0.09279973804950714,0.048554591834545135,-0.06257762014865875,-0.24457818269729614,-0.3267383277416229
214,0.23421898484230042,-0.9010690450668335,-0.1396913230419159,0.4002062678337097,0.2973003387451172,0.10860295593738556,-0.1097179725766182,-0.15801940858364105
215,0.12263785302639008,-0.02400050312280655,0.617408037185669,0.2314687967300415,0.06585974246263504,0.5181400775909424,0.37845852971076965,0.3068232238292694
216,0.34635046124458313,-0.5908688306808472,-0.21973922848701477,0.1261202096939087,0.6212252974510193,0.8125152587890625,0.862057089805603,-0.0377093106508255
217,0.04896482825279236,0.04362518712878227,0.16387544572353363,0.0486735999584198,-0.3187534511089325,-0.25005173683166504,-0.07197628170251846,0.14856569468975067
218,-0.00782671570777893,-0.5557888150215149,-0.5555699467658997,0.2899814248085022,0.5436336994171143,0.15760216116905212,-0.039354048669338226,-0.022276058793067932
219,0.24878668785095215,0.2550460696220398,0.31457632780075073,0.18417705595493317,0.2653411030769348,0.9538662433624268,-0.5337774753570557,-0.7505991458892822
22,0.025853663682937622,-0.46223583817481995,-0.21020115911960602,0.02169099450111389,0.28831830620765686,-0.23080025613307953,-0.26099634170532227,-0.12311377376317978
220,0.08712440729141235,0.7380484342575073,0.5511265397071838,-0.35039764642715454,-0.017752498388290405,0.5058147311210632,-0.5641361474990845,-0.7550126910209656
221,0.2390953004360199,0.6067335605621338,0.6554974913597107,-0.42421412467956543,-0.4610857665538788,-0.3636799454689026,0.2564551532268524,0.09594079852104187
222,0.18100768327713013,-0.6002124547958374,-0.25133758783340454,0.4193856120109558,0.6241340637207031,0.6546070575714111,-0.08496209979057312,-0.27485886216163635
223,-0.20744121074676514,-0.70148104429245,-0.644742488861084,0.05422136187553406,0.3777391016483307,-0.47265854477882385,-0.07012221217155457,0.28253477811813354
224,-0.3165915608406067,-0.25030696392059326,-0.21924544870853424,-0.24976500868797302,0.12896713614463806,-1.1816391944885254,0.02193346619606018,0.5579745769500732
225,-0.1533493995666504,-0.22479870915412903,-0.41326549649238586,-0.018850326538085938,0.11266624927520752,-0.8334108591079712,0.038065701723098755,0.441191703081131
226,-0.141301691532135,0.01023074984550476,-0.27676331996917725,-0.08279967308044434,-0.01171112060546875,-0.9801570773124695,0.047763973474502563,0.6025681495666504
227,-0.035249561071395874,0.21003271639347076,-0.1995886117219925,-0.3130752146244049,-0.119990274310112,-0.846383273601532,0.1080474853515625,0.7585771083831787
228,0.11279401183128357,0.3001202940940857,0.10322806239128113,-0.19306674599647522,-0.2481108009815216,-0.7126129865646362,0.22286608815193176,0.6710224151611328
229,-0.22826579213142395,0.40984129905700684,0.0026628971099853516,-0.4193095266819,-0.2956366240978241,-0.7909026145935059,0.15639068186283112,0.7686499357223511
23,0.21570008993148804,-0.07728946208953857,0.11044995486736298,0.34147465229034424,0.4621555805206299,1.086841344833374,-0.1717923879623413,-0.7636968493461609
230,0.14010316133499146,0.3580339550971985,-0.07301025092601776,-0.1569077968597412,-0.25124654173851013,-0.9130529761314392,0.2763957679271698,0.8394317626953125
231,-0.20384716987609863,0.8871358036994934,0.9033994674682617,-0.13919200003147125,-0.48666930198669434,-0.5368655920028687,-0.1436130404472351,0.2601049542427063
232,-0.10051263868808746,1.0987484455108643,0.9036233425140381,-0.6781739592552185,-0.5360396504402161,-0.15915745496749878,-0.0868670642375946,0.6464710235595703
233,-0.18135684728622437,0.06274263560771942,-0.2941991686820984,-0.319673627614975,-0.05678337812423706,-0.8418958187103271,0.16429215669631958,0.8380539417266846
234,-0.3358653485774994,-0.16571031510829926,-0.7531793117523193,-0.03852367401123047,0.19892925024032593,-0.7124339938163757,-0.18630853295326233,0.5182020664215088
235,0.2827487587928772,0.2582806944847107,-0.08796637505292892,-0.20396721363067627,-0.30946266651153564,-0.725425124168396,0.22059398889541626,0.6872718334197998
236,0.38536107540130615,0.37857866287231445,0.43964505195617676,-0.3991302251815796,-0.5758499503135681,-0.7796416282653809,0.4269154667854309,0.7887824773788452
237,-0.05610179901123047,0.2264791876077652,0.35058239102363586,0.02971486747264862,-0.12757697701454163,-0.6815071105957031,0.1782427579164505,0.38919776678085327
238,-0.03247055411338806,-0.24549883604049683,-0.016234546899795532,0.29209059476852417,0.5970682501792908,0.24614721536636353,-0.35825538635253906,-0.032223284244537354
239,-0.3611393868923187,0.4063168466091156,0.5803459882736206,-0.42243921756744385,0.8568743467330933,-0.28471639752388,-0.9249230623245239,0.29156211018562317
24,0.2111276090145111,-0.9350727200508118,-0.408046692609787,0.0130024254322052,0.7534962296485901,0.5553123950958252,0.11043260991573334,-0.3703560531139374
240,-0.32719212770462036,-0.3474879264831543,0.12604078650474548,-0.04317957162857056,0.8496100902557373,-0.02807973325252533,-0.7210381031036377,0.13118402659893036
241,-0.3284853994846344,0.21234752237796783,0.4881845712661743,-0.42131146788597107,0.7712714076042175,-0.3629518151283264,-0.7381893992424011,0.39095914363861084
242,-0.4273875653743744,0.8707005977630615,1.0052852630615234,-0.784900426864624,0.555396318435669,-0.12256219238042831,-0.9204698204994202,0.33019930124282837
243,-0.535249650478363,0.23595204949378967,0.5533812642097473,-0.3859320878982544,0.9012332558631897,-0.06097148358821869,-0.9516787528991699,-0.15699854493141174
244,-0.3122135400772095,0.8997105360031128,1.1436365842819214,-1.0317542552947998,0.35311415791511536,-0.1888929307460785,-1.0160642862319946,0.47405219078063965
245,-0.21686428785324097,0.3361472487449646,0.16408801078796387,-0.3183738589286804,0.27765369415283203,-0.3003835082054138,-0.5840176939964294,0.23433803021907806
246,-0.1561460942029953,0.29274824261665344,0.43268531560897827,-0.38121819496154785,0.3621262013912201,-0.3593814969062805,-0.8055189847946167,0.1353064328432083
247,-0.24277552962303162,0.06748013198375702,0.27270761132240295,-0.5776745676994324,0.6568986773490906,-0.07199305295944214,-0.45512670278549194,0.5776214003562927
248,-0.3214203417301178,0.3129102289676666,0.3327351212501526,-0.2728455066680908,0.44619330763816833,-0.43107640743255615,-0.771287202835083,0.09740673005580902
249,-0.46745437383651733,0.29965248703956604,0.4802277088165283,-0.5025912523269653,0.7150911092758179,-0.2847793698310852,-0.7856310606002808,0.297283411026001
25,0.6427615880966187,0.42467033863067627,0.9649689197540283,-0.39895308017730713,0.1708003431558609,0.6388647556304932,1.178403377532959,-3.314763307571411e-05
250,-0.25338563323020935,0.601754367351532,0.785636842250824,-0.6469870805740356,0.10862735658884048,-0.6126120686531067,-0.9445656538009644,0.19730080664157867
251,-0.5419151186943054,0.32420265674591064,0.7852486371994019,-0.9953007698059082,1.1017848253250122,-0.586302638053894,-1.122077226638794,0.38374266028404236
252,-0.6194146871566772,0.38726431131362915,0.8821345567703247,-1.15537428855896,1.2232458591461182,-0.751884400844574,-1.2421143054962158,0.44933438301086426
253,-0.2658920884132385,0.4635521173477173,0.8859120607376099,-1.180003046989441,1.058325171470642,-0.6441638469696045,-1.2149311304092407,0.5697258114814758
254,-0.5818469524383545,0.2160724699497223,0.3857859671115875,-0.6948587894439697,1.0242739915847778,-0.3842352032661438,-0.7921938896179199,0.4200928509235382
255,-0.4620658755302429,0.18880659341812134,0.38450849056243896,-0.49340468645095825,0.9181223511695862,-0.20011751353740692,-0.9174261093139648,0.2994759678840637
256,-0.13173989951610565,0.7950747609138489,0.4658854007720947,0.31750258803367615,0.028309881687164307,1.0351258516311646,-0.8010966181755066,-0.8407721519470215
257,-0.21617497503757477,0.6208516955375671,0.2783624827861786,0.25579190254211426,-0.3009510934352875,0.4564339220523834,-1.0391348600387573,-0.5280728936195374
258,-0.17160555720329285,0.6815640926361084,-0.00527191162109375,0.2052089273929596,-0.19636636972427368,0.07245281338691711,-0.6641005277633667,-0.2634240984916687
259,-0.3779293894767761,0.8841244578361511,0.7269605398178101,0.12294241786003113,-0.3839739263057709,0.8826345205307007,-1.438780426979065,-0.6016662120819092
