node_id,protected_group,community_id,degree,normalized_degree,pagerank,clustering_coefficient,k_core_number,community_size,community_id_encoded,neighbor_degree_mean,neighbor_degree_max,ris_coverage_proxy
1228,0,2,0.25827813,0.25827813,0.2598692,0.32388663,0.96666664,0.8148148,0.13333334,0.8769231,0.8344371,0.4
1234,1,0,0.25827813,0.25827813,0.24971776,0.48852903,1.0,1.0,0.0,0.8300481,1.0,0.56
1235,1,7,0.53642386,0.53642386,0.53343695,0.258642,1.0,0.8518519,0.46666667,0.8802083,0.8344371,0.36
1237,1,0,0.5231788,0.5231788,0.51000786,0.3378773,1.0,1.0,0.0,0.8608386,1.0,0.64
1240,1,9,0.11258278,0.11258278,0.122456335,0.20588236,0.53333336,0.5555556,0.6,0.6659007,0.6754967,0.2
1245,1,5,0.21192053,0.21192053,0.20900007,0.32862905,0.9,0.7962963,0.33333334,0.8604492,0.8344371,0.4
1261,1,7,0.09271523,0.09271523,0.09440607,0.8791209,0.43333334,0.8518519,0.46666667,0.856808,0.7086093,0.04
1264,1,5,0.16556291,0.16556291,0.16588217,0.49333334,0.76666665,0.7962963,0.33333334,0.8595,0.8344371,0.28
1267,1,0,0.47019866,0.47019866,0.46081483,0.3219316,1.0,1.0,0.0,0.83959067,0.8344371,0.28
1291,1,4,0.5298013,0.5298013,0.51362395,0.30506328,1.0,0.8703704,0.26666668,0.9335742,1.0,0.4
13,1,1,0.17880794,0.17880794,0.19164129,0.3931624,0.7,0.9074074,0.06666667,0.6713542,0.589404,0.32
1315,1,5,0.7682119,0.7682119,0.7911819,0.18410794,1.0,0.7962963,0.33333334,0.75876886,0.8344371,0.56
1318,1,0,0.410596,0.410596,0.40508896,0.39608672,1.0,1.0,0.0,0.81948084,1.0,0.52
1324,1,0,0.62913907,0.62913907,0.6271946,0.27659574,1.0,1.0,0.0,0.8521875,1.0,0.76
1326,0,9,0.17880794,0.17880794,0.19448462,0.25641027,0.6666667,0.5555556,0.6,0.75208336,0.7086093,0.36
1335,1,0,1.0,1.0,1.0,0.1971744,1.0,1.0,0.0,0.8149731,0.8344371,0.68
1336,1,5,0.105960265,0.105960265,0.109194346,0.55,0.5,0.7962963,0.33333334,0.82001954,0.8344371,0.36
134,1,8,0.15231788,0.15231788,0.1628357,0.3992095,0.7,0.4074074,0.53333336,0.7263587,0.8344371,0.32
1348,1,1,0.16556291,0.16556291,0.16189389,0.35333332,0.8,0.9074074,0.06666667,0.8865,0.62913907,0.24
135,1,3,0.0794702,0.0794702,0.08301879,0.37878788,0.4,0.8518519,0.2,0.7277344,0.78145695,0.16
1424,1,1,0.46357617,0.46357617,0.4588686,0.2873706,1.0,0.9074074,0.06666667,0.81723213,0.8344371,0.4
1448,1,4,0.7086093,0.7086093,0.72108,0.2077235,1.0,0.8703704,0.26666668,0.79288846,1.0,0.52
1477,0,4,0.14569536,0.14569536,0.15860969,0.21212122,0.6,0.8703704,0.26666668,0.6890625,0.7086093,0.28
1494,0,1,0.4437086,0.4437086,0.45575213,0.22930801,1.0,0.9074074,0.06666667,0.74930036,0.7682119,0.32
1499,1,5,0.25827813,0.25827813,0.26665026,0.29419702,0.9,0.7962963,0.33333334,0.7759615,0.8344371,0.52
1506,0,4,0.059602648,0.059602648,0.06318313,0.30555555,0.3,0.8703704,0.26666668,0.803125,0.68874174,0.32
1512,1,9,0.059602648,0.059602648,0.059183948,0.22222222,0.3,0.5555556,0.6,1.0,1.0,0.24
1520,1,8,0.16556291,0.16556291,0.18782143,0.47666666,0.7,0.4074074,0.53333336,0.5535,0.53642386,0.28
1528,1,1,0.1589404,0.1589404,0.15816315,0.5942029,0.73333335,0.9074074,0.06666667,0.85078126,0.7086093,0.24
1540,1,1,0.13907285,0.13907285,0.13929324,0.64285713,0.6666667,0.9074074,0.06666667,0.7640625,0.6490066,0.2
1550,0,0,0.18543047,0.18543047,0.19036824,0.3227513,0.76666665,1.0,0.0,0.759375,1.0,0.28
1561,1,4,0.013245033,0.013245033,0.028238274,1.0,0.06666667,0.8703704,0.26666668,0.23203126,0.18543047,0.2
1587,1,9,0.1589404,0.1589404,0.1592,0.32971016,0.76666665,0.5555556,0.6,0.9433594,0.8344371,0.4
1593,1,4,0.4370861,0.4370861,0.43857563,0.2946387,1.0,0.8703704,0.26666668,0.80901986,1.0,0.36
1595,0,1,0.39072847,0.39072847,0.3999986,0.21741672,1.0,0.9074074,0.06666667,0.7598517,0.7086093,0.24
16,0,8,0.22516556,0.22516556,0.27170974,0.26024956,0.76666665,0.4074074,0.53333336,0.6452206,0.7086093,0.16
1616,1,2,0.26490065,0.26490065,0.27922758,0.3705128,0.96666664,0.8148148,0.13333334,0.7579687,0.8344371,0.6
1625,1,9,0.6754967,0.6754967,0.69096285,0.1980198,1.0,0.5555556,0.6,0.7588235,1.0,0.6
1628,1,1,0.6490066,0.6490066,0.6431754,0.2533137,1.0,0.9074074,0.06666667,0.84016263,1.0,0.52
1650,0,6,0.13245033,0.13245033,0.13939917,0.40526316,0.6,0.8888889,0.4,0.7938281,0.7682119,0.12
1674,0,8,0.21854305,0.21854305,0.23635505,0.13068181,0.8,0.4074074,0.53333336,0.64559656,0.70198673,0.16
1682,1,4,0.03311258,0.03311258,0.064236656,0.6,0.13333334,0.8703704,0.26666668,0.4359375,0.42384106,0.28
1691,1,9,0.22516556,0.22516556,0.22790481,0.28342247,0.8333333,0.5555556,0.6,0.8011489,1.0,0.56
1714,1,2,0.17880794,0.17880794,0.1850607,0.45584047,0.8333333,0.8148148,0.13333334,0.7515625,0.7218543,0.2
1718,1,2,0.29139072,0.29139072,0.29890457,0.3139535,0.96666664,0.8148148,0.13333334,0.7549006,0.7218543,0.2
1729,1,1,0.3178808,0.3178808,0.30988404,0.41578013,1.0,0.9074074,0.06666667,0.8648437,0.7086093,0.36
1771,1,7,0.23178808,0.23178808,0.25193995,0.38319328,0.8333333,0.8518519,0.46666667,0.64607143,0.7086093,0.24
1792,1,0,0.3576159,0.3576159,0.35691723,0.33542976,1.0,1.0,0.0,0.8013021,1.0,0.68
1795,1,3,0.09933775,0.09933775,0.09944787,0.32380953,0.5,0.8518519,0.2,0.8728125,0.7682119,0.24
180,1,9,0.3245033,0.3245033,0.32275185,0.27465987,1.0,0.5555556,0.6,0.83341837,0.7218543,0.4
1809,1,6,0.23841059,0.23841059,0.23393235,0.4888889,1.0,0.8888889,0.4,0.84101564,0.68874174,0.56
1822,0,0,0.11258278,0.11258278,0.12036316,0.34558824,0.53333336,1.0,0.0,0.71139705,1.0,0.4
1847,1,5,0.397351,0.397351,0.4060883,0.29265538,1.0,0.7962963,0.33333334,0.8036719,0.8344371,0.52
1849,1,4,0.45695364,0.45695364,0.45483896,0.2885763,1.0,0.8703704,0.26666668,0.84782606,1.0,0.68
1875,1,9,0.205298,0.205298,0.2161075,0.25376344,0.8333333,0.5555556,0.6,0.69042337,1.0,0.24
1897,1,3,0.4834437,0.4834437,0.48359594,0.2526636,1.0,0.8518519,0.2,0.8635916,1.0,0.52
1901,1,6,0.22516556,0.22516556,0.22669186,0.62032086,0.93333334,0.8888889,0.4,0.76681983,0.68874174,0.24
1931,1,6,0.22516556,0.22516556,0.22731231,0.4117647,0.9,0.8888889,0.4,0.83671874,1.0,0.44
1938,1,7,0.11258278,0.11258278,0.11594781,0.6911765,0.53333336,0.8518519,0.46666667,0.80735296,0.7086093,0.2
1942,1,4,0.24503312,0.24503312,0.23993781,0.3903904,1.0,0.8703704,0.26666668,0.8802365,0.7218543,0.28
1967,1,6,0.026490066,0.026490066,0.028183334,0.5,0.13333334,0.8888889,0.4,0.78046876,0.62913907,0.12
1971,1,4,0.205298,0.205298,0.22088864,0.2860215,0.76666665,0.8703704,0.26666668,0.66819555,0.7086093,0.16
1973,1,6,0.13907285,0.13907285,0.14435853,0.21904762,0.6666667,0.8888889,0.4,0.73794645,0.7086093,0.28
1978,0,7,0.0794702,0.0794702,0.08813776,0.3030303,0.4,0.8518519,0.46666667,0.6117188,0.6821192,0.12
1984,1,8,0.013245033,0.013245033,0.020245837,1.0,0.06666667,0.4074074,0.53333336,0.31640625,0.22516556,0.16
1985,0,1,0.0397351,0.0397351,0.040262345,0.46666667,0.2,0.9074074,0.06666667,0.7007812,0.47682118,0.2
1999,1,0,0.07284768,0.07284768,0.07039548,0.6,0.36666667,1.0,0.0,0.8450284,0.589404,0.16
20,1,2,0.41721854,0.41721854,0.4422662,0.27700973,0.96666664,0.8148148,0.13333334,0.72611606,1.0,0.48
2014,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.24
2016,0,0,0.19205298,0.19205298,0.18824984,0.3596059,0.8666667,1.0,0.0,0.85926723,0.6754967,0.32
205,1,1,0.589404,0.589404,0.58509886,0.2597038,1.0,0.9074074,0.06666667,0.7979284,0.8344371,0.32
2053,0,8,0.14569536,0.14569536,0.1613942,0.4069264,0.6,0.4074074,0.53333336,0.60149145,0.66225165,0.24
2055,0,5,0.13907285,0.13907285,0.15879904,0.31904763,0.6,0.7962963,0.33333334,0.684375,0.8344371,0.16
2073,1,6,0.33774835,0.33774835,0.33785576,0.38666666,1.0,0.8888889,0.4,0.8183824,1.0,0.4
2089,1,4,0.25827813,0.25827813,0.25654247,0.33873144,1.0,0.8703704,0.26666668,0.90252405,0.78145695,0.44
2113,1,5,0.39072847,0.39072847,0.3938744,0.31326708,1.0,0.7962963,0.33333334,0.80180085,1.0,0.68
2121,0,4,0.18543047,0.18543047,0.19897196,0.24867725,0.76666665,0.8703704,0.26666668,0.7433036,0.7218543,0.4
2164,1,6,0.33774835,0.33774835,0.3417185,0.4117647,1.0,0.8888889,0.4,0.764614,1.0,0.24
2170,1,1,0.17880794,0.17880794,0.178013,0.52991456,0.8,0.9074074,0.06666667,0.8421875,0.78145695,0.36
2196,1,7,0.205298,0.205298,0.21298149,0.47956988,0.8333333,0.8518519,0.46666667,0.77525204,0.7086093,0.24
220,0,3,0.18543047,0.18543047,0.20394522,0.23015873,0.7,0.8518519,0.2,0.6579241,0.7218543,0.04
2216,1,2,0.39072847,0.39072847,0.3882897,0.33313853,1.0,0.8148148,0.13333334,0.8864142,1.0,0.56
2234,1,5,0.39072847,0.39072847,0.40167028,0.257744,1.0,0.7962963,0.33333334,0.7634269,0.8344371,0.56
2284,1,8,0.17218544,0.17218544,0.17896591,0.3323077,0.7,0.4074074,0.53333336,0.7377404,0.615894,0.16
2289,0,1,0.1589404,0.1589404,0.15408169,0.6702899,0.76666665,0.9074074,0.06666667,0.84902346,0.6490066,0.32
231,1,0,0.37086093,0.37086093,0.3689485,0.29220778,1.0,1.0,0.0,0.81964284,1.0,0.64
2317,1,7,0.4437086,0.4437086,0.4442102,0.27317956,1.0,0.8518519,0.46666667,0.8441698,0.7218543,0.44
2333,1,6,0.5629139,0.5629139,0.56978434,0.23333333,1.0,0.8888889,0.4,0.7598713,1.0,0.56
2343,1,0,0.33774835,0.33774835,0.32770243,0.452549,1.0,1.0,0.0,0.9033088,1.0,0.32
2347,1,0,0.37086093,0.37086093,0.36254925,0.4227273,1.0,1.0,0.0,0.8535435,1.0,0.6
2375,1,4,0.19205298,0.19205298,0.19381532,0.32019705,0.8333333,0.8703704,0.26666668,0.7879849,0.7086093,0.12
2382,1,2,0.4370861,0.4370861,0.44293284,0.2717949,1.0,0.8148148,0.13333334,0.7881392,1.0,0.48
2411,1,4,0.6092715,0.6092715,0.59870243,0.24701385,1.0,0.8703704,0.26666668,0.85475546,0.8344371,0.72
2429,1,7,0.21854305,0.21854305,0.23481992,0.3030303,0.8,0.8518519,0.46666667,0.7286932,0.78145695,0.4
2435,1,3,0.26490065,0.26490065,0.28205714,0.30512822,0.8666667,0.8518519,0.2,0.66867185,0.7086093,0.6
2436,1,9,0.25165564,0.25165564,0.26233923,0.38549075,0.8333333,0.5555556,0.6,0.66648847,0.7682119,0.24
2495,1,6,0.29801324,0.29801324,0.2895974,0.35353535,1.0,0.8888889,0.4,0.9034375,0.78145695,0.72
2531,1,6,0.17218544,0.17218544,0.1734244,0.62153846,0.76666665,0.8888889,0.4,0.7701923,0.68874174,0.28
2587,1,9,0.16556291,0.16556291,0.16495742,0.38666666,0.76666665,0.5555556,0.6,0.8848125,0.78145695,0.36
2596,1,4,0.22516556,0.22516556,0.23642816,0.39037433,0.9,0.8703704,0.26666668,0.9136489,0.78145695,0.28
2628,1,1,0.4370861,0.4370861,0.43007767,0.36969697,1.0,0.9074074,0.06666667,0.85568184,0.7682119,0.64
2652,1,0,0.21854305,0.21854305,0.22385061,0.3693182,0.9,1.0,0.0,0.73636365,0.62913907,0.24
2659,1,6,0.42384106,0.42384106,0.44460022,0.26289684,1.0,0.8888889,0.4,0.7389404,1.0,0.88
2684,0,4,0.119205296,0.119205296,0.13210715,0.30718955,0.5,0.8703704,0.26666668,0.6796875,0.7086093,0.48
2692,1,7,0.19205298,0.19205298,0.19778085,0.39655173,0.8,0.8518519,0.46666667,0.73415947,0.7086093,0.12
2727,0,2,0.17880794,0.17880794,0.18348171,0.27065527,0.8,0.8148148,0.13333334,0.80104166,0.7682119,0.12
2730,1,2,0.41721854,0.41721854,0.41483238,0.29595494,1.0,0.8148148,0.13333334,0.878125,0.8344371,0.64
2744,0,9,0.09933775,0.09933775,0.10655207,0.33333334,0.46666667,0.5555556,0.6,0.725625,0.6754967,0.44
2787,1,9,0.45033112,0.45033112,0.4479533,0.23968393,1.0,0.5555556,0.6,0.8083869,0.7086093,0.52
2806,1,6,0.42384106,0.42384106,0.41032326,0.34623015,1.0,0.8888889,0.4,0.9158203,0.8344371,0.56
2848,1,6,0.41721854,0.41721854,0.4151649,0.33794162,1.0,0.8888889,0.4,0.85,0.78145695,0.52
2855,1,9,0.35099337,0.35099337,0.35036883,0.2743106,1.0,0.5555556,0.6,0.8119104,0.7682119,0.44
2866,1,2,0.11258278,0.11258278,0.11291563,0.5955882,0.56666666,0.8148148,0.13333334,0.7577206,0.7218543,0.32
2868,1,6,0.35099337,0.35099337,0.3581149,0.3374456,1.0,0.8888889,0.4,0.7084316,0.68874174,0.72
2889,0,7,0.1986755,0.1986755,0.2562508,0.28735632,0.76666665,0.8518519,0.46666667,0.7228125,0.7682119,0.36
2908,1,0,0.4437086,0.4437086,0.42699897,0.35368612,1.0,1.0,0.0,0.9157416,1.0,0.56
291,1,1,0.40397352,0.40397352,0.39204797,0.33825135,1.0,0.9074074,0.06666667,0.89054817,1.0,0.36
2930,1,3,0.28476822,0.28476822,0.296648,0.2978959,0.9,0.8518519,0.2,0.78422964,0.8344371,0.56
2946,0,8,0.18543047,0.18543047,0.21499014,0.21164021,0.6666667,0.4074074,0.53333336,0.5183036,0.615894,0.12
2980,1,2,0.03311258,0.03311258,0.03610559,0.4,0.16666667,0.8148148,0.13333334,0.7284375,0.60264903,0.16
2990,0,7,0.13245033,0.13245033,0.13814266,0.51578945,0.6,0.8518519,0.46666667,0.81703126,0.7682119,0.2
2993,1,3,0.013245033,0.013245033,0.11435808,0.0,0.033333335,0.8518519,0.2,0.45,0.41721854,0.08
3005,1,5,0.013245033,0.013245033,0.014656267,0.0,0.06666667,0.7962963,0.33333334,0.703125,0.49006623,0.24
3007,1,5,0.23178808,0.23178808,0.22592555,0.35966387,0.96666664,0.7962963,0.33333334,0.9462054,1.0,0.2
3010,1,0,0.51655626,0.51655626,0.50662637,0.3116883,1.0,1.0,0.0,0.82842547,1.0,0.52
3030,1,1,0.46357617,0.46357617,0.46630505,0.294824,1.0,0.9074074,0.06666667,0.7654018,0.8344371,0.4
3034,1,6,0.3245033,0.3245033,0.3256195,0.3920068,1.0,0.8888889,0.4,0.8024235,0.7086093,0.6
3051,1,8,0.24503312,0.24503312,0.26630273,0.2102102,0.8333333,0.4074074,0.53333336,0.6388936,0.70198673,0.36
3059,1,3,0.30463576,0.30463576,0.31064692,0.34975845,1.0,0.8518519,0.2,0.8348845,0.8344371,0.48
3061,1,3,0.08609272,0.08609272,0.08547102,0.3974359,0.43333334,0.8518519,0.2,0.80264425,0.4834437,0.24
3067,0,2,0.046357617,0.046357617,0.10664319,0.23809524,0.2,0.8148148,0.13333334,0.49017859,0.53642386,0.16
3073,0,1,0.14569536,0.14569536,0.15035877,0.23376623,0.6666667,0.9074074,0.06666667,0.69417614,0.47682118,0.28
3078,1,0,0.45033112,0.45033112,0.43756428,0.34152767,1.0,1.0,0.0,0.88159466,1.0,0.48
3087,0,0,0.18543047,0.18543047,0.19435792,0.24338624,0.76666665,1.0,0.0,0.7282366,1.0,0.28
3088,1,0,0.1986755,0.1986755,0.19537127,0.50574714,0.8666667,1.0,0.0,0.9065625,1.0,0.32
3090,1,6,0.27152318,0.27152318,0.28591213,0.27073172,0.9,0.8888889,0.4,0.77309453,0.78145695,0.52
3099,1,4,0.23178808,0.23178808,0.23618819,0.394958,0.9,0.8703704,0.26666668,0.8389286,0.7218543,0.48
3116,1,2,0.13245033,0.13245033,0.1514797,0.34210527,0.56666666,0.8148148,0.13333334,0.7115625,1.0,0.28
3123,0,6,0.17218544,0.17218544,0.19876342,0.24,0.73333335,0.8888889,0.4,0.69609374,0.7682119,0.28
3145,1,1,0.33112583,0.33112583,0.33003548,0.4253061,1.0,0.9074074,0.06666667,0.84515625,1.0,0.56
3161,1,1,0.23178808,0.23178808,0.23000719,0.27058825,0.9,0.9074074,0.06666667,0.86223215,1.0,0.64
3168,0,5,0.19205298,0.19205298,0.20222275,0.34236452,0.76666665,0.7962963,0.33333334,0.75549567,0.8344371,0.24
319,1,6,0.09271523,0.09271523,0.09204015,0.46153846,0.46666667,0.8888889,0.4,0.87890625,0.7086093,0.32
3197,1,3,0.0066225166,0.0066225166,0.07333072,0.0,0.033333335,0.8518519,0.2,0.028125,0.013245033,0.16
3232,1,3,0.3642384,0.3642384,0.37946358,0.26329967,1.0,0.8518519,0.2,0.7330398,1.0,0.44
325,1,7,0.410596,0.410596,0.4228784,0.26652566,1.0,0.8518519,0.46666667,0.7389617,0.7218543,0.44
3255,1,7,0.3178808,0.3178808,0.32897976,0.27925533,0.96666664,0.8518519,0.46666667,0.7666992,0.7218543,0.2
3259,1,5,0.57615894,0.57615894,0.5873026,0.21678695,1.0,0.7962963,0.33333334,0.78071123,1.0,0.56
326,1,9,0.25165564,0.25165564,0.2497106,0.33854908,0.9,0.5555556,0.6,0.88075656,0.78145695,0.4
3265,1,9,0.22516556,0.22516556,0.22002622,0.35650623,0.96666664,0.5555556,0.6,0.94921875,1.0,0.36
3282,1,2,0.16556291,0.16556291,0.17062086,0.32666665,0.76666665,0.8148148,0.13333334,0.855,0.7682119,0.2
3286,1,5,0.2781457,0.2781457,0.27693713,0.38675958,1.0,0.7962963,0.33333334,0.8966518,1.0,0.12
3292,1,2,0.53642386,0.53642386,0.5498324,0.22685185,1.0,0.8148148,0.13333334,0.81649303,1.0,0.6
3295,1,7,0.21854305,0.21854305,0.22316064,0.41477272,0.8333333,0.8518519,0.46666667,0.7559659,0.7086093,0.6
3300,0,0,0.3112583,0.3112583,0.3192489,0.2747456,0.96666664,1.0,0.0,0.7734375,1.0,0.28
3307,0,6,0.1589404,0.1589404,0.17103417,0.3043478,0.7,0.8888889,0.4,0.62050784,0.57615894,0.36
3314,1,0,0.3245033,0.3245033,0.30933157,0.35629252,1.0,1.0,0.0,0.9866709,1.0,0.48
3326,1,3,0.105960265,0.105960265,0.10881406,0.48333332,0.5,0.8518519,0.2,0.74179685,0.66887414,0.24
333,1,0,0.37086093,0.37086093,0.3627024,0.3590909,1.0,1.0,0.0,0.88242185,1.0,0.6
3337,0,2,0.22516556,0.22516556,0.23681481,0.315508,0.9,0.8148148,0.13333334,0.74365807,0.78145695,0.28
3341,1,0,0.40397352,0.40397352,0.3964134,0.27213115,1.0,1.0,0.0,0.8755635,1.0,0.52
3348,1,3,0.410596,0.410596,0.41070965,0.27604443,1.0,0.8518519,0.2,0.82991433,1.0,0.56
335,0,3,0.17880794,0.17880794,0.181967,0.45299146,0.76666665,0.8518519,0.2,0.8072917,0.7086093,0.36
3364,1,0,0.54304636,0.54304636,0.5272302,0.3026197,1.0,1.0,0.0,0.8833651,1.0,0.68
3374,1,7,0.397351,0.397351,0.4020141,0.33446327,1.0,0.8518519,0.46666667,0.8247656,0.7682119,0.52
3382,0,5,0.09933775,0.09933775,0.10879278,0.54285717,0.5,0.7962963,0.33333334,0.74625,1.0,0.04
3386,1,5,0.2781457,0.2781457,0.2754503,0.32288036,1.0,0.7962963,0.33333334,0.8842634,1.0,0.32
339,0,9,0.397351,0.397351,0.4063213,0.24350283,1.0,0.5555556,0.6,0.8233594,0.8344371,0.4
3413,1,3,0.33112583,0.33112583,0.34158242,0.20897959,1.0,0.8518519,0.2,0.71071875,0.78145695,0.64
3423,1,2,0.3178808,0.3178808,0.32419363,0.29343972,0.96666664,0.8148148,0.13333334,0.80302733,0.7218543,0.56
3446,1,0,0.2781457,0.2781457,0.2701772,0.42740998,1.0,1.0,0.0,0.8651786,1.0,0.32
3449,1,1,0.54966885,0.54966885,0.5434078,0.2644725,1.0,0.9074074,0.06666667,0.8586596,1.0,0.56
3463,1,2,0.25165564,0.25165564,0.25316474,0.30014226,0.96666664,0.8148148,0.13333334,0.85559213,0.7086093,0.12
349,1,1,0.24503312,0.24503312,0.25615948,0.36786786,0.9,0.9074074,0.06666667,0.6898226,0.589404,0.44
350,0,5,0.13245033,0.13245033,0.14676797,0.24210526,0.6,0.7962963,0.33333334,0.77765626,0.7682119,0.36
3550,0,8,0.12582782,0.12582782,0.13967744,0.25730994,0.53333336,0.4074074,0.53333336,0.6046875,0.6821192,0.28
3552,1,3,0.19205298,0.19205298,0.1965943,0.3497537,0.8333333,0.8518519,0.2,0.7656789,0.78145695,0.44
3577,1,5,0.205298,0.205298,0.21252804,0.41935483,0.8,0.7962963,0.33333334,0.78341734,0.8344371,0.2
3585,1,8,0.14569536,0.14569536,0.1526909,0.3116883,0.6666667,0.4074074,0.53333336,0.7715199,0.6754967,0.2
3605,0,7,0.08609272,0.08609272,0.09127925,0.16666667,0.4,0.8518519,0.46666667,0.7020433,1.0,0.12
3609,1,5,0.13245033,0.13245033,0.13346858,0.4526316,0.6333333,0.7962963,0.33333334,0.8634375,1.0,0.44
3612,1,2,0.3178808,0.3178808,0.3353491,0.304078,0.96666664,0.8148148,0.13333334,0.71865237,0.78145695,0.36
3623,0,7,0.45033112,0.45033112,0.46211174,0.22519754,1.0,0.8518519,0.46666667,0.7740579,0.8344371,0.36
3634,1,5,0.78145695,0.78145695,0.78481597,0.2223671,1.0,0.7962963,0.33333334,0.8337394,1.0,0.52
3635,1,3,0.119205296,0.119205296,0.12155834,0.30718955,0.56666666,0.8518519,0.2,0.825,0.7086093,0.32
3644,1,9,0.1986755,0.1986755,0.20535228,0.33793104,0.8,0.5555556,0.6,0.8521875,1.0,0.4
3654,1,6,0.22516556,0.22516556,0.2279867,0.27807486,0.96666664,0.8888889,0.4,0.8602941,0.7086093,0.44
3668,1,5,0.07284768,0.07284768,0.07448952,0.45454547,0.36666667,0.7962963,0.33333334,0.8194602,0.7682119,0.28
3683,1,0,0.1986755,0.1986755,0.19729914,0.3264368,0.8333333,1.0,0.0,0.8564063,1.0,0.28
3710,1,3,0.14569536,0.14569536,0.1519424,0.4935065,0.7,0.8518519,0.2,0.69673294,0.78145695,0.16
3721,1,5,0.37748346,0.37748346,0.3687569,0.2951128,1.0,0.7962963,0.33333334,0.89407897,0.8344371,0.48
3737,0,6,0.19205298,0.19205298,0.19653435,0.33251232,0.76666665,0.8888889,0.4,0.8612069,1.0,0.24
3761,1,6,0.13907285,0.13907285,0.13870926,0.45714286,0.6666667,0.8888889,0.4,0.8283482,0.68874174,0.44
3782,1,7,0.4437086,0.4437086,0.43841332,0.28810492,1.0,0.8518519,0.46666667,0.8510961,0.8344371,0.68
3787,1,0,0.1589404,0.1589404,0.15446296,0.54347825,0.8,1.0,0.0,0.88066405,1.0,0.32
3818,0,2,0.26490065,0.26490065,0.2691763,0.2923077,0.96666664,0.8148148,0.13333334,0.8173828,0.8344371,0.24
3820,1,0,0.34437087,0.34437087,0.34414864,0.34012067,1.0,1.0,0.0,0.81697714,1.0,0.2
3825,1,3,0.45695364,0.45695364,0.46664557,0.26982096,1.0,0.8518519,0.2,0.823981,0.8344371,0.52
3830,1,7,0.4370861,0.4370861,0.43474755,0.25641027,1.0,0.8518519,0.46666667,0.8693182,1.0,0.4
3838,0,7,0.37086093,0.37086093,0.39529535,0.21688312,1.0,0.8518519,0.46666667,0.78021765,1.0,0.76
3854,1,6,0.58278143,0.58278143,0.5801504,0.26384535,1.0,0.8888889,0.4,0.84822446,1.0,0.68
3872,0,7,0.22516556,0.22516556,0.24206553,0.19607843,0.8,0.8518519,0.46666667,0.71015626,0.6821192,0.44
