node_id,community_id,community_size
14133954,24,328
14135487,3,112
14138511,17,104
14139527,21,51
14139780,1,279
14140382,11,326
14142706,3,112
14146262,20,71
14152810,26,71
14155050,11,326
14155739,0,438
14160053,8,130
14160799,2,155
14160956,15,19
14161205,39,2
14161889,40,2
14163711,8,130
14164472,6,191
14167991,11,326
14169105,8,130
14170847,7,225
14171337,16,221
14172103,1,279
14172656,11,326
14177779,19,91
14180279,3,112
14180577,0,438
14181437,7,225
14181937,41,2
14186692,6,191
14188391,3,112
14190794,3,112
14193124,7,225
14195918,0,438
14198539,0,438
14200945,17,104
14202860,0,438
14203889,19,91
14204673,11,326
14204887,11,326
14206313,17,104
14206767,16,221
14207225,21,51
14207256,2,155
14209248,12,78
14212820,0,438
14213287,11,326
14213837,13,80
14215410,22,16
14218593,11,326
14219559,35,55
14219598,1,279
14220008,35,55
14220561,18,105
14237254,0,438
14237896,17,104
14238479,8,130
14239038,42,2
14242280,8,130
14245571,7,225
14249581,2,155
14251709,17,104
14253587,0,438
14254414,11,326
14255057,11,326
14255702,7,225
14258044,19,91
14259990,6,191
14261400,2,155
14262680,19,91
14262785,0,438
14265113,6,191
14268141,6,191
14268164,11,326
14268324,19,91
14269768,11,326
14270650,7,225
14277183,16,221
14278838,4,70
14279461,2,155
14282136,6,191
14291706,17,104
14294948,22,16
14299765,1,279
14300586,7,225
14301374,12,78
14301386,5,112
14301443,26,71
14301804,1,279
14302121,11,326
14305154,35,55
14306885,1,279
14307465,11,326
1431301,35,55
14315043,16,221
14315063,14,71
1431551,11,326
14316661,11,326
14319626,7,225
14326094,11,326
14326743,43,2
14328764,0,438
14333927,0,438
14334937,1,279
14334981,1,279
14338426,11,326
14340048,6,191
14342597,17,104
14344131,16,221
14344614,1,279
14347788,17,104
14349955,6,191
14350969,22,16
14353449,2,155
14354411,16,221
14356416,14,71
14361342,0,438
14361793,1,279
14365965,1,279
14366450,1,279
14366549,2,155
14368074,11,326
14372426,1,279
14372710,21,51
14373362,16,221
14376745,20,71
14380723,44,2
14385076,7,225
14387400,0,438
14389149,16,221
14390067,11,326
14400049,0,438
14402868,0,438
14405372,35,55
14405379,0,438
14410711,1,279
14418930,21,51
14420451,13,80
14420936,1,279
14421893,0,438
14426940,1,279
14426992,7,225
14430556,13,80
14431629,11,326
14434688,13,80
14437066,16,221
14437161,2,155
14439519,0,438
14441617,14,71
14442244,1,279
14442703,19,91
14444798,19,91
14444930,3,112
14447648,11,326
14450630,14,71
14451294,0,438
14451981,11,326
14454433,6,191
14455718,3,112
14456344,11,326
14456828,26,71
14457848,1,279
14459159,1,279
14459303,7,225
14460783,4,70
14461330,19,91
14461792,20,71
14462500,1,279
14463102,4,70
14463675,0,438
14464020,8,130
14465317,5,112
14467222,11,326
14475952,14,71
14476022,11,326
14479538,5,112
14479592,0,438
14483590,1,279
14484634,2,155
14499717,35,55
14501275,0,438
14505596,0,438
14506615,7,225
14508359,6,191
14512268,18,105
14513507,16,221
14514220,0,438
14514703,25,73
14516061,11,326
14519514,11,326
14519891,0,438
14521343,0,438
14521383,0,438
14521896,11,326
14527485,25,73
14537873,22,16
14549852,8,130
14551274,1,279
14552124,1,279
14553715,4,70
14554753,4,70
14555289,22,16
14558773,18,105
14560510,5,112
14564657,7,225
14574911,16,221
14578032,1,279
1458001,2,155
14581841,35,55
14590651,6,191
14599976,11,326
14605765,30,3
14625006,37,3
14642711,26,71
14647281,26,71
14662013,0,438
14680965,45,2
14682248,17,104
14685548,1,279
14687072,11,326
14690122,2,155
14690638,11,326
14694370,5,112
14694965,1,279
14695367,8,130
14696659,11,326
14696934,0,438
14700957,3,112
14702781,14,71
14707837,0,438
14710900,15,19
14711966,1,279
14715516,4,70
14716327,12,78
14719154,1,279
14719235,14,71
14720172,11,326
14720695,1,279
14721480,7,225
14721642,16,221
14726448,12,78
14727321,7,225
14727766,16,221
14728116,2,155
14730488,1,279
14731797,5,112
14731904,0,438
14735417,21,51
14737175,2,155
14737298,18,105
14739557,1,279
14742505,11,326
14745620,25,73
14746865,6,191
14747961,2,155
14749267,0,438
14752933,3,112
14754547,2,155
147563,13,80
14759197,0,438
14763573,42,2
14767753,46,6
14770241,5,112
14771089,15,19
14772707,18,105
14773226,1,279
1477511,11,326
14778372,1,279
14778534,25,73
14778685,6,191
14783101,20,71
14785887,0,438
14786640,20,71
14788470,20,71
14788631,3,112
14790224,6,191
14792975,16,221
14793446,1,279
14794913,26,71
14795369,11,326
14796006,3,112
14799428,14,71
14799737,8,130
14802405,4,70
14803185,3,112
14808468,11,326
14812022,19,91
14813714,1,279
14818703,4,70
14824238,1,279
14824349,8,130
14824584,0,438
14825622,0,438
14825748,11,326
14828860,7,225
14828938,11,326
14829029,2,155
14830184,3,112
14832751,7,225
14834422,1,279
14834530,5,112
14837785,25,73
14837803,4,70
14842910,17,104
14849301,18,105
14849643,19,91
14850673,16,221
14852204,11,326
14852216,1,279
14852377,1,279
14854384,14,71
14856432,6,191
14857310,47,2
14858006,1,279
14861336,16,221
14863834,14,71
14866770,46,6
14871174,2,155
14871283,0,438
14872695,11,326
14875152,6,191
14879825,1,279
14882176,0,438
14887872,16,221
14901848,7,225
14909369,0,438
14912783,0,438
14914062,18,105
14916450,48,6
14923674,4,70
14925627,0,438
14927129,35,55
14930659,49,2
14931988,20,71
14932486,21,51
14935079,26,71
14949111,1,279
14950987,0,438
14951093,0,438
14951244,29,8
14951853,26,71
14959367,13,80
14964894,18,105
14965263,5,112
14965482,8,130
14966504,0,438
14976574,1,279
14980052,16,221
14980117,5,112
14982693,11,326
14983638,3,112
14983673,0,438
14984480,1,279
14985991,1,279
14986396,21,51
14990262,1,279
14992758,6,191
14994079,24,328
14994212,5,112
14996598,7,225
15001089,1,279
15005664,21,51
15006507,1,279
15007774,14,71
15008154,16,221
15011971,13,80
15013313,5,112
15013394,11,326
15017875,0,438
15020350,0,438
15038481,8,130
15053286,6,191
15053955,1,279
15055852,6,191
15063431,8,130
15064403,16,221
15068090,11,326
15068456,1,279
15070780,11,326
15070923,14,71
15073198,37,3
15074041,16,221
15076390,11,326
15078437,11,326
15079276,16,221
15082542,24,328
15085767,0,438
15087024,13,80
15088655,0,438
15093092,11,326
15098044,3,112
15100166,0,438
15102107,11,326
15105099,19,91
15105269,0,438
15108462,6,191
15112648,8,130
15113441,11,326
15122176,1,279
15127424,1,279
15130854,8,130
15133785,15,19
15135342,14,71
15140286,17,104
15145142,25,73
15156740,0,438
15157283,50,2
15162962,7,225
15165724,11,326
15170581,6,191
15172774,21,51
15174079,18,105
15177325,4,70
15184942,0,438
15186408,11,326
15186722,11,326
15186787,16,221
15189995,6,191
15194724,46,6
15197493,8,130
15200582,2,155
15202082,11,326
15207554,6,191
15212777,17,104
15220372,19,91
15221267,0,438
15225972,51,6
15231051,4,70
15236550,17,104
15244246,16,221
15244650,0,438
15245522,19,91
15251252,17,104
15254525,19,91
15256094,2,155
15256188,0,438
15258293,52,2
15261848,6,191
15264436,6,191
15264854,2,155
15264996,1,279
15266031,11,326
15269276,2,155
15272006,45,2
15272960,7,225
15279175,17,104
15285795,26,71
15286167,6,191
15286867,25,73
15286893,35,55
15291641,8,130
15294868,4,70
15296201,6,191
15297709,8,130
15298719,11,326
15299357,11,326
15300081,21,51
15303316,7,225
15305959,3,112
15307206,6,191
15309336,11,326
15312421,0,438
15312645,21,51
15315375,4,70
15319555,8,130
15322509,18,105
15324534,2,155
15326799,0,438
15328843,12,78
15328911,6,191
15333555,11,326
15336858,3,112
15338788,13,80
15338937,8,130
15339370,24,328
15354381,5,112
15357283,17,104
15357578,4,70
15359181,5,112
15365571,11,326
15370031,18,105
15374556,14,71
15374640,26,71
15375297,6,191
15385010,17,104
15385968,26,71
15390684,8,130
15394051,2,155
15400651,26,71
15404189,1,279
15409431,1,279
15412118,24,328
15420486,0,438
15422070,11,326
15427732,4,70
15437590,18,105
15438387,5,112
15439239,4,70
15447927,26,71
15448175,6,191
15450146,7,225
15453188,6,191
15453466,22,16
15461382,15,19
15465681,0,438
15466457,13,80
15467616,0,438
15467653,18,105
15468731,6,191
15468968,48,6
15469032,53,3
15473329,2,155
15473834,20,71
15480002,54,2
15481749,0,438
15483913,16,221
15487691,0,438
15489180,0,438
15490016,0,438
15494593,7,225
15495146,1,279
15495322,6,191
15495464,7,225
15496979,7,225
15497454,7,225
15498363,24,328
15498654,15,19
15499069,4,70
15501729,0,438
15513388,4,70
15516881,21,51
15520859,0,438
15521862,3,112
15527430,6,191
15527979,0,438
15531489,0,438
15546710,0,438
15549156,3,112
15557309,55,2
15559118,24,328
15567045,5,112
15570842,4,70
15572221,11,326
15574629,2,155
15577501,1,279
15582892,0,438
15585410,2,155
15585556,8,130
15592470,16,221
15592537,2,155
15594403,0,438
15594511,0,438
15595551,17,104
15595652,21,51
15605407,24,328
15608670,11,326
15610416,6,191
15610769,1,279
15613327,13,80
15619695,16,221
15621083,56,2
15622705,0,438
15636498,8,130
1564111,16,221
1565151,7,225
15655753,17,104
15658445,6,191
15664977,21,51
15669653,12,78
15723890,8,130
15728729,11,326
15730606,7,225
15739621,18,105
15739897,21,51
15741724,7,225
15744478,11,326
15745126,16,221
15745159,8,130
15746569,0,438
15750726,24,328
15751768,57,2
15755677,2,155
15755923,19,91
15755973,0,438
15757811,7,225
15758330,19,91
15760559,24,328
15765833,0,438
15769442,8,130
15770608,26,71
15773440,0,438
15777354,11,326
15777389,24,328
15779986,16,221
15782326,6,191
15785068,0,438
15788707,6,191
15791504,3,112
15791939,11,326
15792031,13,80
15792641,13,80
15793783,12,78
15798850,0,438
15802312,12,78
15806134,0,438
15808140,8,130
15809173,3,112
15809321,7,225
15809746,11,326
15811110,0,438
15811621,6,191
15814139,11,326
15823113,7,225
15825711,0,438
15830237,18,105
15830701,11,326
15834295,0,438
15834790,11,326
15837380,0,438
15838767,19,91
15840187,26,71
15840874,24,328
15842013,1,279
15844409,1,279
15844557,24,328
15846682,1,279
15846704,0,438
15847834,1,279
1584901,21,51
15852053,7,225
15853001,26,71
15854271,1,279
15858295,24,328
15858376,11,326
15858413,12,78
15861560,32,2
15862005,0,438
15863862,3,112
15865288,7,225
15870683,5,112
15872224,19,91
15872418,15,19
15878694,58,2
15880652,18,105
15883349,19,91
1588551,12,78
15888299,11,326
15893411,35,55
15898829,6,191
15900173,8,130
15904572,2,155
15904829,0,438
15906167,16,221
15906181,2,155
15907414,7,225
15911001,16,221
15911231,59,2
15912438,11,326
15914129,0,438
15915972,3,112
15916174,11,326
15917850,24,328
15921624,24,328
15925598,4,70
15929023,11,326
15936819,6,191
15940236,8,130
15940603,5,112
15940891,21,51
15941343,18,105
15947833,16,221
15949665,60,4
15953354,11,326
15954487,17,104
15957148,7,225
15964263,0,438
15969841,16,221
15970379,18,105
15974947,17,104
15978226,17,104
15978412,3,112
15980543,6,191
15983683,0,438
15984635,5,112
15997671,7,225
15997827,3,112
15998006,55,2
16001456,24,328
16004411,24,328
16010382,13,80
16014498,5,112
16016397,2,155
16022080,5,112
16034907,11,326
16040695,2,155
16042401,0,438
16045488,18,105
16045504,18,105
16045666,18,105
16047907,7,225
16050772,0,438
1605141,48,6
16052393,1,279
16054649,7,225
16062445,7,225
16077875,0,438
16078680,2,155
16081847,1,279
16083146,5,112
16085807,11,326
16090188,1,279
16090877,7,225
16092470,25,73
16095075,6,191
16096104,17,104
16099100,2,155
16102437,0,438
16116251,8,130
16117890,23,4
16127606,0,438
16134117,3,112
16134672,0,438
16145074,2,155
16146535,0,438
16148335,5,112
16150352,17,104
16152223,7,225
16153327,1,279
16156062,11,326
16158468,2,155
16158546,14,71
16166839,25,73
16168272,0,438
16168407,7,225
16170886,7,225
16175266,16,221
1618581,17,104
16186643,0,438
16186782,11,326
16188243,27,38
16189104,24,328
16190433,25,73
16194172,11,326
16209040,0,438
16213363,8,130
16213727,1,279
16214306,16,221
16214599,1,279
16217220,1,279
16217319,7,225
16220573,14,71
16227947,18,105
16231946,11,326
16236786,16,221
16244531,24,328
16246096,7,225
16249208,24,328
16251682,1,279
16254381,14,71
16257494,7,225
16261754,25,73
16269833,16,221
16273731,11,326
16286974,16,221
16287203,0,438
16295357,0,438
16301912,13,80
16303345,12,78
16304657,1,279
16304739,61,3
16306595,0,438
16308740,12,78
16316851,0,438
16322274,14,71
16333340,62,2
16335288,63,2
16338900,27,38
16339549,16,221
16340098,14,71
16344649,17,104
16347512,8,130
16350797,8,130
16351122,25,73
16355091,7,225
16356533,5,112
16356717,1,279
16357565,1,279
16359962,64,3
16365445,13,80
16365985,6,191
16366947,7,225
16374987,2,155
16380856,25,73
16394063,7,225
16394309,10,3
16394517,18,105
16395784,25,73
16396652,0,438
16397377,11,326
16399227,17,104
16403341,11,326
16404717,3,112
16406458,19,91
16410165,11,326
16410966,0,438
16411682,14,71
16412744,0,438
16420606,0,438
16424513,8,130
16426613,8,130
16428853,8,130
16428901,12,78
16431844,0,438
16433223,11,326
16435224,18,105
16437938,16,221
16439625,1,279
16439879,3,112
16440473,17,104
16440855,0,438
16444797,19,91
16447060,24,328
16451087,16,221
16452021,24,328
16452950,11,326
16454768,0,438
16460562,65,2
16460745,65,2
16462841,2,155
16462880,0,438
16463885,24,328
16464939,3,112
16477216,0,438
16487708,1,279
16489432,6,191
16490278,22,16
16494857,11,326
16499533,7,225
16499557,66,2
16505673,13,80
16510377,1,279
16511202,22,16
16515024,24,328
16516106,8,130
16516483,35,55
16517592,5,112
16519098,2,155
16521778,67,3
16530997,0,438
16531797,66,2
16537567,1,279
16541717,68,3
16541786,3,112
16543625,17,104
16547885,5,112
16548023,4,70
16549857,0,438
16552022,26,71
16552311,24,328
16561129,0,438
16561591,7,225
16572534,0,438
16572778,1,279
16573966,69,2
16575742,3,112
16575853,16,221
16579031,16,221
16579074,0,438
16585828,24,328
16586626,2,155
16593654,11,326
16594644,4,70
16594962,16,221
16598002,24,328
16601276,17,104
16603948,26,71
16607015,18,105
16611179,11,326
16617884,8,130
16618029,8,130
16619381,3,112
16628874,24,328
16636746,16,221
16636919,21,51
16639670,1,279
16645520,11,326
16646201,1,279
16649779,60,4
16652658,3,112
16661603,7,225
16667356,24,328
16670897,11,326
1668011,3,112
16698800,0,438
16730276,11,326
16743661,18,105
16780257,21,51
16782103,0,438
16782107,27,38
16783192,6,191
16784574,70,2
16787980,1,279
16788703,0,438
16788710,18,105
16796298,17,104
16796683,1,279
16813674,0,438
16819281,0,438
16822115,6,191
16830375,1,279
16831357,16,221
16834699,24,328
16839438,16,221
16845153,0,438
16850092,11,326
16851290,27,38
16852922,5,112
16855827,8,130
16858294,16,221
16861860,12,78
16871327,4,70
16871663,0,438
16874180,12,78
16880649,13,80
16884008,68,3
16884022,3,112
16899287,11,326
16908192,16,221
16917389,17,104
16918618,0,438
16925295,16,221
16926826,17,104
16928036,16,221
16930883,3,112
16931885,0,438
16933135,71,2
16936384,0,438
16940704,17,104
16942880,1,279
16943465,7,225
16945142,13,80
16945563,27,38
16946002,0,438
16954507,1,279
16956110,2,155
16958365,18,105
16958590,6,191
16965701,20,71
16968979,16,221
16971414,72,2
16979008,18,105
16980497,73,2
16986733,2,155
16988925,0,438
16988986,5,112
16991700,19,91
16994507,16,221
17006804,7,225
17022135,74,4
17028863,6,191
17044292,25,73
17044330,20,71
17059192,11,326
17071990,26,71
17083813,16,221
17084975,1,279
1708661,26,71
17090151,2,155
17100370,6,191
17100782,0,438
17105161,13,80
17105262,0,438
17107079,27,38
17112369,24,328
17112843,4,70
17115414,7,225
17120553,0,438
17120614,3,112
17129863,16,221
17135182,17,104
17138727,0,438
17150049,25,73
17156411,0,438
17164436,25,73
17173775,11,326
17173819,35,55
17176166,7,225
17176836,6,191
17191474,3,112
17201112,0,438
17204571,2,155
17208441,11,326
17221081,3,112
17221781,16,221
17221943,17,104
17223468,8,130
17234887,21,51
17235460,2,155
17235677,17,104
17238240,18,105
17239031,24,328
17239946,1,279
17240550,2,155
17240635,75,2
17245450,8,130
17248244,5,112
17250640,11,326
17258003,1,279
17264531,24,328
17266270,1,279
17266551,7,225
17275103,18,105
17282551,7,225
17285878,14,71
17291344,24,328
17292603,6,191
17297261,17,104
17300462,13,80
17303568,5,112
17305642,0,438
17313956,24,328
17316916,20,71
17322769,11,326
17323772,0,438
17324503,16,221
17326261,46,6
17335211,3,112
17340590,18,105
17349165,16,221
17350393,1,279
17353001,14,71
17354054,1,279
17354468,0,438
17357985,11,326
17359791,2,155
17365848,11,326
17384357,11,326
17388280,6,191
17393514,12,78
17398289,76,2
17402349,2,155
17404895,18,105
17416766,77,4
17422097,16,221
17424632,24,328
17427120,2,155
17431643,8,130
17437053,2,155
17444939,24,328
17451602,0,438
17451621,6,191
17463636,5,112
17465796,0,438
17469640,24,328
17473799,25,73
17477554,2,155
17478702,26,71
17480824,7,225
17481122,5,112
17481888,20,71
17486893,24,328
17489909,0,438
17490827,7,225
17491510,0,438
17492541,7,225
17497582,11,326
17498138,0,438
17498731,16,221
17503213,24,328
17513262,17,104
17514047,0,438
17514705,1,279
17515749,20,71
17524742,7,225
17526658,16,221
17528783,0,438
17530043,17,104
17537187,35,55
17540560,0,438
17540746,12,78
17542666,17,104
175473,2,155
17547378,18,105
17548348,24,328
17548763,24,328
17550920,7,225
17553103,8,130
17553191,25,73
17553397,1,279
17556659,6,191
17558182,11,326
17560937,1,279
17563020,16,221
17565891,0,438
17565994,2,155
1756621,18,105
17567609,0,438
17570154,0,438
17575531,16,221
17582384,1,279
17586622,0,438
17589906,6,191
1759181,7,225
17594136,24,328
17602194,24,328
17617518,3,112
17624589,24,328
17627045,12,78
17630489,19,91
17644635,35,55
17645505,0,438
17657810,11,326
17658075,26,71
17660333,20,71
17668238,35,55
17673099,7,225
17676511,1,279
17697991,11,326
17708309,11,326
17713109,51,6
17718867,7,225
17719459,24,328
17746464,8,130
17826349,7,225
17827249,35,55
17829189,18,105
17831577,1,279
17836849,6,191
17850012,0,438
17850268,7,225
17856365,6,191
17860158,19,91
17862286,0,438
17862883,11,326
17864134,78,2
17864472,79,3
17866516,24,328
17877831,80,2
17881987,3,112
17885419,7,225
17886496,7,225
17887849,11,326
17888209,0,438
17900812,35,55
17902979,7,225
17909423,0,438
17912672,13,80
17918441,0,438
17924186,7,225
17929500,16,221
17931722,11,326
17934423,7,225
17943996,0,438
17948234,0,438
17955306,24,328
17955640,1,279
17956232,14,71
17961577,0,438
17962349,20,71
17963120,24,328
17971670,0,438
17973137,0,438
17974216,24,328
17978915,7,225
17987925,25,73
17993853,24,328
18000551,1,279
18003414,1,279
18006637,24,328
18010581,24,328
18013276,24,328
18014005,25,73
18024506,19,91
18027230,7,225
18031789,1,279
18033114,7,225
18034865,12,78
18037238,24,328
18044059,5,112
18045976,2,155
18046425,16,221
18047199,7,225
18049260,81,2
18050213,6,191
18050805,24,328
18059285,11,326
18064251,67,3
18065267,7,225
18067465,2,155
18070682,16,221
18071286,17,104
18079672,7,225
18083070,1,279
18096326,24,328
18102660,0,438
18112363,8,130
18112998,58,2
18116560,13,80
18117244,7,225
18119760,24,328
18120477,11,326
18128517,29,8
18132782,82,4
18132880,11,326
18134710,11,326
18139029,13,80
18141609,0,438
18149185,35,55
18156509,7,225
18156806,59,2
18162730,1,279
18166634,1,279
18179554,0,438
18183543,11,326
18190568,11,326
18194029,16,221
18197944,12,78
18197971,0,438
18198300,20,71
18199717,8,130
18201948,83,3
18202775,19,91
18208795,0,438
18211716,24,328
18216488,12,78
18217662,16,221
18218255,24,328
18220568,7,225
18221018,0,438
18225076,24,328
18226553,6,191
18229080,11,326
18229692,0,438
18240461,6,191
18242426,11,326
182563,1,279
18257868,4,70
18261996,2,155
18262909,0,438
18263331,84,3
18267236,14,71
18273175,24,328
18278088,14,71
18279690,5,112
18279744,4,70
18280014,85,2
18288362,11,326
18294221,24,328
18301693,77,4
18311970,3,112
18317966,7,225
18326035,7,225
18327631,24,328
18331325,6,191
1833431,8,130
18335602,0,438
18336787,0,438
18338903,7,225
18343473,19,91
18349132,1,279
18350445,17,104
18352189,11,326
18353496,0,438
18354470,3,112
18360110,0,438
18361955,5,112
18362842,86,12
18366220,87,2
18380360,16,221
18382715,0,438
18390476,11,326
18392870,18,105
18398842,0,438
18402562,14,71
18403763,4,70
18405034,12,78
18413484,14,71
18413922,11,326
18416284,11,326
18419709,16,221
18441690,9,2
18444724,11,326
18446235,88,2
18448748,14,71
18454132,8,130
18454167,19,91
18462658,11,326
18470677,1,279
18475357,20,71
18479406,18,105
18481392,16,221
18485036,19,91
18490620,0,438
18503945,11,326
18506582,1,279
18516935,0,438
18521819,7,225
18529500,8,130
18531868,23,4
18532459,1,279
18535985,0,438
18536192,0,438
18551792,6,191
18551889,0,438
18552677,5,112
18555730,17,104
18555743,0,438
18559873,2,155
18567925,5,112
18581150,6,191
18581294,8,130
18581681,11,326
18582171,0,438
18584267,24,328
18585448,2,155
18586159,11,326
18589172,7,225
18593382,0,438
18594226,25,73
18595063,1,279
18602421,25,73
18606802,3,112
18608117,83,3
18610863,6,191
18617401,0,438
18619137,25,73
18619708,0,438
18623167,4,70
18624195,24,328
18628195,16,221
18629050,4,70
18635869,16,221
18636844,6,191
18637875,0,438
18638637,24,328
18645243,2,155
18652644,18,105
18652948,24,328
18653078,28,2
18657917,16,221
18659105,2,155
1865971,19,91
18660521,7,225
18668930,0,438
18675144,8,130
18675238,0,438
18676090,13,80
18677238,5,112
18693436,17,104
18695536,24,328
18709845,19,91
18716273,18,105
18717493,20,71
18717494,5,112
18718930,7,225
18721173,7,225
18725918,14,71
18726713,5,112
18734728,0,438
18741333,0,438
18741505,35,55
18745797,26,71
18746965,2,155
18760928,3,112
18762666,1,279
18762748,18,105
18775043,20,71
18781217,25,73
18797739,0,438
18817130,1,279
18826341,1,279
18843449,1,279
18882655,1,279
18886013,5,112
18888190,11,326
18895320,16,221
18897854,24,328
18906662,16,221
18907487,7,225
18908187,0,438
18908676,0,438
18912014,3,112
18916680,14,71
18923296,24,328
18925783,7,225
18940999,6,191
18943482,64,3
18950167,18,105
18952281,0,438
18953636,24,328
18954398,1,279
18956041,13,80
18959428,12,78
18961908,19,91
18968381,25,73
18970302,26,71
18971863,11,326
18975155,17,104
18978733,3,112
18982304,7,225
18983688,6,191
18988350,0,438
18993967,19,91
19000184,11,326
19004086,2,155
19012615,3,112
19017473,6,191
19017785,6,191
19021911,6,191
19022050,18,105
19023607,6,191
19024376,17,104
19026329,6,191
19033871,18,105
19041419,14,71
19041498,89,2
19042570,6,191
19043458,2,155
19045839,1,279
19046394,1,279
19050831,7,225
19058868,3,112
19063439,6,191
19063796,11,326
19070417,24,328
19078792,6,191
19084896,7,225
19087305,1,279
19094564,7,225
19098264,11,326
19099851,5,112
19103957,8,130
19105135,6,191
19105285,6,191
19106350,18,105
19109577,1,279
19109908,7,225
19110217,0,438
19112266,7,225
19115353,5,112
19131792,1,279
19148918,0,438
19154583,35,55
19154612,1,279
19160730,17,104
19175670,22,16
19176674,18,105
19177397,24,328
19186482,4,70
19187629,90,2
19190374,6,191
19198433,47,2
19202226,7,225
19202272,17,104
19206896,17,104
19209706,20,71
19215129,19,91
19216244,5,112
19219542,1,279
19224821,1,279
19237148,13,80
19241013,8,130
19248432,26,71
19252644,0,438
19264957,14,71
19268192,8,130
19269161,0,438
19279528,3,112
19285776,91,2
19298258,20,71
19314095,24,328
19314660,17,104
19315174,8,130
19315920,1,279
19320233,0,438
19333638,24,328
19343267,0,438
19343291,7,225
19346657,1,279
19346768,6,191
19351120,35,55
19354217,14,71
19357404,16,221
19358432,27,38
19359749,7,225
